ID	title	language	publisher	region	release_date	serial	version
ULUS-10220TESS 016770	Full Auto 2: Battlelines / Full Auto 2	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10221	UEFA Champions League 2006-2007	English	N/A	NTSC-U	N/A	ULUS-10221	N/A
ULUS-10223	Cube	English	N/A	NTSC-U	N/A	ULUS-10223	N/A
ULUS-10224	Sid Meier's Pirates!	English / French / German / Italian / Spanish	N/A	NTSC-U	N/A	ULUS-10224	N/A
ULUS-10225	Puzzle Quest: Challenge of the Warlords	English	D3 Publisher	NTSC-U	N/A	ULUS-10225	1.00
ULUS-10226	World Championship Cards	English	N/A	NTSC-U	N/A	ULUS-10226	N/A
ULUS-10227	7 Wonders of the Ancient World	English	N/A	NTSC-U	N/A	ULUS-10227	N/A
ULUS-10228	Gurumin: A Monstrous Adventure	English	N/A	NTSC-U	N/A	ULUS-10228	N/A
ULUS-10228TEDL 017370	Gurumin / Gurumin	N/A	Mastiff	NTSC-U	N/A	N/A	1.00
ULUS-10229	Major League Baseball 2K7	English	N/A	NTSC-U	N/A	ULUS-10229	N/A
ULUS-10230	Valhalla Knights	English	N/A	NTSC-U	N/A	ULUS-10230	N/A
ULUS-10230TESS 016980	Valhalla Knights / Valhalla Knights	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10231	Arthur and the Invisibles	English / French / Spanish	N/A	NTSC-U	N/A	ULUS-10231	N/A
ULUS-10231TEDL 017010	Arthur & The Invisibles	N/A	N/A	NTSC-U	N/A	N/A	1.04
ULUS-10232	Dungeons & Dragons: Tactics	English	N/A	NTSC-U	N/A	ULUS-10232	N/A
ULUS-10232TESS 017060	Dungeons & Dragons: Tactics / D&D Tactics	N/A	Atari	NTSC-U	N/A	N/A	1.00
ULUS-10233	Rocky Balboa	English	N/A	NTSC-U	N/A	ULUS-10233	N/A
ULUS-10233TESS 017260	Rocky Balboa / Rocky Balboa	N/A	N/A	NTSC-U	N/A	N/A	1.02
ULUS-10234	Dragon Ball Z: Shin Budokai: Another Road	English	N/A	NTSC-U	N/A	ULUS-10234	N/A
ULUS-10234TESS 017330	DBZ: Shin Budokai: Another Road	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10235	Driver 76	English	N/A	NTSC-U	N/A	ULUS-10235	N/A
ULUS-10235TEDL 017470	Driver 76 / Driver ´76	N/A	N/A	NTSC-U	N/A	N/A	1.01
ULUS-10236	Burnout Dominator	English	N/A	NTSC-U	N/A	ULUS-10236	N/A
ULUS-10237	Tom Clancy's Ghost Recon: Advanced Warfighter 2	English / French / German / Italian / Spanish	N/A	NTSC-U	N/A	ULUS-10237	N/A
ULUS-10238	Crush	English / French / Spanish	N/A	NTSC-U	N/A	ULUS-10238	N/A
ULUS-10238TESS 017490	Crush / Crush	N/A	SEGA	NTSC-U	N/A	N/A	1.00
ULUS-10239	Hot Wheels: Ultimate Racing	English / French / German / Italian / Spanish	N/A	NTSC-U	N/A	ULUS-10239	N/A
ULUS-10240	Prince of Persia: Rival Swords	English / French / Spanish	N/A	NTSC-U	N/A	ULUS-10240	N/A
ULUS-10240TEDL 017570	Prince of Persia: Rival Swords / Prince of Persia: Rival Swords	N/A	N/A	NTSC-U	N/A	N/A	1.01
ULUS-10241	300: March to Glory	English	N/A	NTSC-U	N/A	ULUS-10241	N/A
ULUS-10241TEDL 017620	300: March to Glory / 300: March to Glory	N/A	Warner Borthers Games	NTSC-U	N/A	N/A	1.01
ULUS-10242	Aedis Eclipse: Generation of Chaos	English	N/A	NTSC-U	N/A	ULUS-10242	N/A
ULUS-10242TESS 017590	Aedis Eclipse: Generation of Chaos / Aedis Eclipse: Generation of Chaos	N/A	Nippon Ichi Software	NTSC-U	N/A	N/A	1.00
ULUS-10243	TMNT	English / French / German / Italian / Spanish	N/A	NTSC-U	N/A	ULUS-10243	N/A
ULUS-10243TEDL 017610	TMNT: Teenage Mutant Ninja Turtles / TMNT	N/A	N/A	NTSC-U	N/A	N/A	1.01
ULUS-10244	After Burner: Black Falcon	Dutch / English / French / Italian / Spanish	N/A	NTSC-U	N/A	ULUS-10244	N/A
ULUS-10245	Alien Syndrome	English	N/A	NTSC-U	N/A	ULUS-10245	N/A
ULUS-10246	Virtua Tennis 3	English / French / German / Italian / Japanese / Spanish	N/A	NTSC-U	N/A	ULUS-10246	N/A
ULUS-10247	Disney/Pixar Ratatouille	English	N/A	NTSC-U	N/A	ULUS-10247	N/A
ULUS-10248	DreamWorks Shrek the Third	English	N/A	NTSC-U	N/A	ULUS-10248	N/A
ULUS-10249	Test Drive Unlimited	English	N/A	NTSC-U	N/A	ULUS-10249	N/A
ULUS-10250	Legend of the Dragon	English	N/A	NTSC-U	N/A	ULUS-10250	N/A
ULUS-10250TESS 017860	Legend if the Dragon	N/A	N/A	NTSC-U	N/A	N/A	1.01
ULUS-10251	Final Fantasy: 20th Anniversary Edition	English / Japanese	N/A	NTSC-U	N/A	ULUS-10251	N/A
ULUS-10251TESS 017880	Final Fantasy PSP	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10252	Disney Pirates of the Caribbean: At World's End	English	N/A	NTSC-U	N/A	ULUS-10252	N/A
ULUS-10253	Lara Croft Tomb Raider: Anniversary	English / French / German / Italian / Spanish	N/A	NTSC-U	N/A	ULUS-10253	N/A
ULUS-10254	Ultimate Board Game Collection	English	N/A	NTSC-U	N/A	ULUS-10254	N/A
ULUS-10255	Spelling Challenges and More!	English	N/A	NTSC-U	N/A	ULUS-10255	N/A
ULUS-10256	MTV Pimp My Ride	English	N/A	NTSC-U	N/A	ULUS-10256	N/A
ULUS-10257	Brooktown High	English	N/A	NTSC-U	N/A	ULUS-10257	N/A
ULUS-10257TEDL 018070	Brooktown High	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10258	PQ2: Practical Intelligence Quotient 2	English	N/A	NTSC-U	N/A	ULUS-10258	N/A
ULUS-10259	Heatseeker	English	N/A	NTSC-U	N/A	ULUS-10259	N/A
ULUS-10260	Worms: Open Warfare 2	English	N/A	NTSC-U	N/A	ULUS-10260	N/A
ULUS-10260TESS 018200	Worms: Open Warfare 2 / Worms: Open Warfare 2	N/A	N/A	NTSC-U	N/A	N/A	1.01
ULUS-10261	Harry Potter and the Order of the Phoenix	English	N/A	NTSC-U	N/A	ULUS-10261	N/A
ULUS-10262	Surf's Up	English / French / Spanish	N/A	NTSC-U	N/A	ULUS-10262	N/A
ULUS-10263	Final Fantasy II: 20th Anniversary Edition	English / Japanese	N/A	NTSC-U	N/A	ULUS-10263	N/A
ULUS-10263TESS 018330	Final Fantasy II	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10264	Diner Dash: Sizzle & Serve	English	N/A	NTSC-U	N/A	ULUS-10264	N/A
ULUS-10265	Pinball Hall of Fame: The Williams Collection	English	N/A	NTSC-U	N/A	ULUS-10265	N/A
ULUS-10266	Monster Hunter Freedom 2	English	N/A	NTSC-U	N/A	ULUS-10266	N/A
ULUS-10266TESS 018300	Monster Hunter: Freedom 2 / Capcom´s Monster Hunter Freedom 2	N/A	Capcom	NTSC-U	N/A	N/A	1.00
ULUS-10267	Chameleon	English	N/A	NTSC-U	N/A	ULUS-10267	N/A
ULUS-10268	Hot Brain	English / French / German / Italian / Spanish	N/A	NTSC-U	N/A	ULUS-10268	N/A
ULUS-10268TESS 018940	Hot Brains	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10269	Smash Court Tennis 3	English	N/A	NTSC-U	N/A	ULUS-10269	N/A
ULUS-10271	Tales of the World: Radiant Mythology	English	N/A	NTSC-U	N/A	ULUS-10271	N/A
ULUS-10272	Traxxpad: "Portable Studio"	English	N/A	NTSC-U	N/A	ULUS-10272	N/A
ULUS-10273	Crazy Taxi: Fare Wars	English	N/A	NTSC-U	N/A	ULUS-10273	N/A
ULUS-10274	Transformers: The Game	English	N/A	NTSC-U	N/A	ULUS-10274	N/A
ULUS-10274TESS 018550	Transformers	N/A	N/A	NTSC-U	N/A	N/A	1.01
ULUS-10275	Madden NFL 08	English	N/A	NTSC-U	N/A	ULUS-10275	N/A
ULUS-10276	Tiger Woods PGA Tour 08	English	N/A	NTSC-U	N/A	ULUS-10276	N/A
ULUS-10277	Castlevania: The Dracula X Chronicles	English	N/A	NTSC-U	N/A	ULUS-10277	N/A
ULUS-10277TEDL 018710	Castlevania: Dracula X Chronicles / Castlevania: Dracula X Chronicles	N/A	N/A	NTSC-U	N/A	N/A	1.01
ULUS-10278	NHRA Drag Racing: Countdown to the Championship	English	N/A	NTSC-U	N/A	ULUS-10278	N/A
ULUS-10279	Brave Story: New Traveler	English	N/A	NTSC-U	N/A	ULUS-10279	N/A
ULUS-10280	Manhunt 2	English	N/A	NTSC-U	N/A	ULUS-10280	N/A
ULUS-10280TEDL 018640	Manhunt 2 / Manhunt 2	N/A	Rockstar	NTSC-U	2007-08-16	N/A	1.03
ULUS-10281	WWE Smackdown! vs. RAW 2008 featuring ECW	English	N/A	NTSC-U	N/A	ULUS-10281	1.00
ULUS-10282	Dungeon Maker: Hunting Ground	English	N/A	NTSC-U	N/A	ULUS-10282	N/A
ULUS-10283	Brunswick Pro Bowling	English	N/A	NTSC-U	N/A	ULUS-10283	N/A
ULUS-10284	The Bigs	English	N/A	NTSC-U	N/A	ULUS-10284	N/A
ULUS-10285	Silent Hill Origins	English / French / German / Italian / Spanish	N/A	NTSC-U	N/A	ULUS-10285	N/A
ULUS-10286	Riviera: The Promised Land	English	N/A	NTSC-U	N/A	ULUS-10286	N/A
ULUS-10287	Super Collapse! 3	English	N/A	NTSC-U	N/A	ULUS-10287	N/A
ULUS-10288	Dead Head Fred	English	N/A	NTSC-U	N/A	ULUS-10288	N/A
ULUS-10288TEDL 019180	Dead Head Fred	N/A	N/A	NTSC-U	N/A	N/A	1.02
ULUS-10289	Dungeon Explorer: Warriors of Ancient Arts	English	N/A	NTSC-U	N/A	ULUS-10289	N/A
ULUS-10289TESS 018900	Dungeon Explorers	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10290	Metal Gear Solid: Portable Ops Plus	English	N/A	NTSC-U	N/A	ULUS-10290	N/A
ULUS-10290TEDL 018910	Metal Gear Solid: Portable Ops Plus / Metal Gear Solid: Portable Ops Plus	N/A	Konami	NTSC-U	N/A	N/A	1.00
ULUS-10291	Dragoneer's Aria	English	N/A	NTSC-U	N/A	ULUS-10291	N/A
ULUS-10292	Star Wars Battlefront: Renegade Squadron	English	N/A	NTSC-U	N/A	ULUS-10292	N/A
ULUS-10292PUPDL 018930	Star Wars: Battlefront - Renegade Squadron / Star Wars Battlefront Renegade Squadron	N/A	N/A	NTSC-U	N/A	N/A	N/A
ULUS-10292TEDL 018930	Star Wars: Battlefront - Renegade Squadron / Battlefront: Renegade Squadron	N/A	N/A	NTSC-U	N/A	N/A	1.02
ULUS-10293	FIFA Soccer 08	English	N/A	NTSC-U	N/A	ULUS-10293	N/A
ULUS-10294	NBA Live 08	English	N/A	NTSC-U	N/A	ULUS-10294	N/A
ULUS-10295	The Simpsons Game	English	N/A	NTSC-U	N/A	ULUS-10295	N/A
ULUS-10296	The Sims 2: Castaway	Dutch / English / French / German / Italian / Portuguese / Spanish	N/A	NTSC-U	N/A	ULUS-10296	N/A
ULUS-10297	Final Fantasy Tactics: The War of the Lions	English	N/A	NTSC-U	N/A	ULUS-10297	N/A
ULUS-10297TESS 019040	Final Fantasy Tactics: War of the Lions / FF War of Lions	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10298	Hot Pixel	English	N/A	NTSC-U	N/A	ULUS-10298	N/A
ULUS-10299	Naruto: Ultimate Ninja Heroes	English	N/A	NTSC-U	N/A	ULUS-10299	N/A
ULUS-10299TESS 019070	Naruto Shippuden - Ultimate Ninja Heroes / Naruto Shippuden: Ultimate Ninja Heroes	N/A	Bandai Namco Entertainment	NTSC-U	N/A	N/A	1.00
ULUS-10300	Hannspree Ten Kate Honda: SBK Superbike World Championship	English / French / Spanish	N/A	NTSC-U	N/A	ULUS-10300	N/A
ULUS-10301	Hellboy: The Science of Evil	English	N/A	NTSC-U	N/A	ULUS-10301	N/A
ULUS-10301TESS 019110	Hellboy: The Science of Evil / Hellboy The Science of Evil	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10302	Yu-Gi-Oh! GX: Tag Force 2	English	N/A	NTSC-U	N/A	ULUS-10302	N/A
ULUS-10303	Jackass: The Game	English	N/A	NTSC-U	N/A	ULUS-10303	N/A
ULUS-10303TEDL 019690	Jackass: The Game / Jackass	N/A	N/A	NTSC-U	2007-08-01	N/A	1.00
ULUS-10304	Crash of the Titans	English	N/A	NTSC-U	N/A	ULUS-10304	N/A
ULUS-10304TESS 019360	Crash of the Titans / Crash Of the Titans	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10305	Napoleon Dynamite: The Game	English	N/A	NTSC-U	N/A	ULUS-10305	N/A
ULUS-10306	Thrillville: Off the Rails	English	N/A	NTSC-U	N/A	ULUS-10306	N/A
ULUS-10307	Ben 10: Protector of Earth	English	N/A	NTSC-U	N/A	ULUS-10307	N/A
ULUS-10307TESS 019410	Ben 10: Protector of Earth / Ben 10	N/A	D3 Publisher	NTSC-U	N/A	N/A	1.01
ULUS-10308	Disgaea: Afternoon of Darkness	English	N/A	NTSC-U	N/A	ULUS-10308	N/A
ULUS-10308TEDL 019540	Disgaea: Afternoon of Darkness / Disgaea: Afternoon of Darkness	N/A	Nippon Ichi Software	NTSC-U	N/A	N/A	1.00
ULUS-10309	Warriors of the Lost Empire	English / French / Spanish	N/A	NTSC-U	N/A	ULUS-10309	N/A
ULUS-10310	Medal of Honor: Heroes 2	English	N/A	NTSC-U	N/A	ULUS-10310	N/A
ULUS-10311	Sega Rally Revo	English	N/A	NTSC-U	N/A	ULUS-10311	N/A
ULUS-10312	Juiced 2: Hot Import Nights	English	N/A	NTSC-U	N/A	ULUS-10312	N/A
ULUS-10312TEDL 019580	Juiced 2	N/A	N/A	NTSC-U	N/A	N/A	1.01
ULUS-10313	Warhammer 40,000: Squad Command	English / French	N/A	NTSC-U	N/A	ULUS-10313	N/A
ULUS-10314	SWAT: Target Liberty	English	N/A	NTSC-U	N/A	ULUS-10314	N/A
ULUS-10314TESS 019650	SWAT Target Liberty	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10315	The Golden Compass	English	N/A	NTSC-U	N/A	ULUS-10315	N/A
ULUS-10316	Indiana Jones and the Staff of Kings	English / French	N/A	NTSC-U	N/A	ULUS-10316	N/A
ULUS-10316TESS 019730	Indiana Jones and the Staff of Kings / Indiana Jones 2008	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10317	Spider-Man 3	English	N/A	NTSC-U	N/A	ULUS-10317	N/A
ULUS-10317TEDL 019790	Spiderman 3 / Spider-Man 3	N/A	N/A	NTSC-U	N/A	N/A	1.01
ULUS-10318	Spider-Man: Friend or Foe	English	N/A	NTSC-U	N/A	ULUS-10318	N/A
ULUS-10318TESS 019800	Spiderman: Friend or Foe / Spider-Man Friend or Foe	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10319	Bomberman Land	English	N/A	NTSC-U	N/A	ULUS-10319	N/A
ULUS-10319TESS 019870	Bomberman Land / Bomberman Land	N/A	N/A	NTSC-U	N/A	N/A	1.01
ULUS-10320	PES 2008: Pro Evolution Soccer	English / French / Spanish	N/A	NTSC-U	N/A	ULUS-10320	N/A
ULUS-10320TEDL 021050	Pro Evolution Soccer 2008 / Pro Evolution Soccer 2008	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10321	World Series of Poker 2008: Battle for the Bracelets	English	N/A	NTSC-U	N/A	ULUS-10321	N/A
ULUS-10322	Downstream Panic!	English	N/A	NTSC-U	N/A	ULUS-10322	N/A
ULUS-10322TESS 019920	Downstream Panic! / Downstream Panic	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10323	Sonic Rivals 2	English	N/A	NTSC-U	N/A	ULUS-10323	N/A
ULUS-10323TESS 019960	Sonic Rivals 2 / Sonic Rivals 2 PSP	N/A	SEGA	NTSC-U	N/A	N/A	1.00
ULUS-10324	Harvey Birdman: Attorney at Law	English	N/A	NTSC-U	N/A	ULUS-10324	N/A
ULUS-10324TEDL 020410	Harvey Birdman: Attorney At Law / Harvey Birdman	N/A	Capcom	NTSC-U	N/A	N/A	1.00
ULUS-10325	Atari Classics Evolved	English	N/A	NTSC-U	N/A	ULUS-10325	N/A
ULUS-10325TESS 020050	Atari Classics / Atari Classics	N/A	Atari	NTSC-U	N/A	N/A	1.01
ULUS-10326	Ford Racing: Off Road	English	N/A	NTSC-U	N/A	ULUS-10326	N/A
ULUS-10327	Aliens vs. Predator: Requiem	English	N/A	NTSC-U	N/A	ULUS-10327	N/A
ULUS-10327TESS 020260	Aliens vs. Predator: Requiem / Alien vs Predator	N/A	Vivendi Games	NTSC-U	N/A	N/A	1.00
ULUS-10328	FlatOut: Head On	English	N/A	NTSC-U	N/A	ULUS-10328	N/A
ULUS-10328TESS 020310	Flat Out: Head On / Flat Out: Head On	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10329	Beowulf: The Game	English / French / German / Italian / Spanish	N/A	NTSC-U	N/A	ULUS-10329	N/A
ULUS-10330	MX vs. ATV Untamed	English	N/A	NTSC-U	N/A	ULUS-10330	N/A
ULUS-10330TESS 020290	MX vs ATV : Untamed	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10331	Need for Speed: ProStreet	English	N/A	NTSC-U	N/A	ULUS-10331	N/A
ULUS-10332	Blokus Portable: Steambot Championship	English	N/A	NTSC-U	N/A	ULUS-10332	N/A
ULUS-10332TESS 020350	Blokus Portable Steambot Championship	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10333	Luxor: Pharaoh's Challenge	English	N/A	NTSC-U	N/A	ULUS-10333	N/A
ULUS-10334	Puzzle Guzzle	English	N/A	NTSC-U	N/A	ULUS-10334	N/A
ULUS-10335	Chessmaster: The Art of Learning	English / French / Spanish	N/A	NTSC-U	N/A	ULUS-10335	N/A
ULUS-10335TESS 020580	Chessmaster XI	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10336	Crisis Core: Final Fantasy VII	English	N/A	NTSC-U	2008-03-24	ULUS-10336	N/A
ULUS-10336TEDL 021110	Crisis Core: Final Fantasy VII / Crisis Core FF VII	N/A	Square Enix	NTSC-U	N/A	N/A	1.00
ULUS-10337	UEFA Euro 2008: Austria-Switzerland	English	N/A	NTSC-U	N/A	ULUS-10337	N/A
ULUS-10338	SNK Arcade Classics Vol. 1	English	N/A	NTSC-U	N/A	ULUS-10338	N/A
ULUS-10338TEDL 021020	SNK Arcade Classics Vol.1 / Arcade Classics Vol 1	N/A	SNK Playmore	NTSC-U	N/A	N/A	1.00
ULUS-10339	Wild Arms XF	English	N/A	NTSC-U	N/A	ULUS-10339	N/A
ULUS-10340	N Plus	English	N/A	NTSC-U	N/A	ULUS-10340	N/A
ULUS-10340TESS 020920	N+ / N+	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10341	Warriors Orochi	English	N/A	NTSC-U	N/A	ULUS-10341	N/A
ULUS-10341TESS 021260	Warriors Orochi	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10342	Major League Baseball 2K8	English	N/A	NTSC-U	N/A	ULUS-10342	N/A
ULUS-10343	R-Type Command	English	N/A	NTSC-U	N/A	ULUS-10343	N/A
ULUS-10343TESS 021150	R-Type Command	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10344	Fading Shadows	Dutch / English / French / German / Italian / Russian / Spanish	N/A	NTSC-U	N/A	ULUS-10344	N/A
ULUS-10344TESS 021200	Fading Shadows	N/A	N/A	NTSC-U	N/A	N/A	1.0
ULUS-10345	Star Wars: The Force Unleashed	English / French	N/A	NTSC-U	N/A	ULUS-10345	N/A
ULUS-10345TEDL 021250	Star Wars: The Force Unleashed / Star Wars The Force Unleashed	N/A	Lucas Arts	NTSC-U	N/A	N/A	1.01
ULUS-10346	Space Invaders Extreme	English / French / German / Italian / Spanish	N/A	NTSC-U	N/A	ULUS-10346	N/A
ULUS-10347	Iron Man	English / French / Spanish	N/A	NTSC-U	N/A	ULUS-10347	N/A
ULUS-10347TESS 021330	Iron Man / Iron Man	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10349	Naruto: Ultimate Ninja Heroes 2: The Phantom Fortress	English	N/A	NTSC-U	N/A	ULUS-10349	N/A
ULUS-10349TEDL 021370	Naruto: Ultimate Ninja Heroes 2	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10350	Disney/Pixar WALL-E	English / French	N/A	NTSC-U	N/A	ULUS-10350	N/A
ULUS-10351	Code Lyoko: Quest for Infinity	English / Italian	N/A	NTSC-U	N/A	ULUS-10351	N/A
ULUS-10351TESS 021430	Code Lyoko: Quest for Infinity	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10352	Madden NFL 09	English	N/A	NTSC-U	N/A	ULUS-10352	N/A
ULUS-10354	State Shift	English	N/A	NTSC-U	N/A	ULUS-10354	N/A
ULUS-10355	NCAA Football 09	English	N/A	NTSC-U	N/A	ULUS-10355	N/A
ULUS-10356	CID the Dummy	English	N/A	NTSC-U	N/A	ULUS-10356	N/A
ULUS-10358	Tom Clancy's EndWar	English	N/A	NTSC-U	N/A	ULUS-10358	N/A
ULUS-10359	Pipe Mania	English / French	N/A	NTSC-U	N/A	ULUS-10359	N/A
ULUS-10360	The King of Fighters Collection: The Orochi Saga	English	N/A	NTSC-U	N/A	ULUS-10360	N/A
ULUS-10362	Cake Mania: Baker's Challenge	English	N/A	NTSC-U	N/A	ULUS-10362	N/A
ULUS-10363	B-Boy	English	N/A	NTSC-U	N/A	ULUS-10363	N/A
ULUS-10365	LEGO Indiana Jones: The Original Adventures	English / French / Spanish	N/A	NTSC-U	N/A	ULUS-10365	N/A
ULUS-10366	Valhalla Knights 2	English	N/A	NTSC-U	N/A	ULUS-10366	N/A
ULUS-10366TEDL 022090	Valhalla Knights / Valhalla Knights	N/A	XSeed Games	NTSC-U	N/A	N/A	1.00
ULUS-10367	Tiger Woods PGA Tour 09	English	N/A	NTSC-U	N/A	ULUS-10367	N/A
ULUS-10368	Yggdra Union	English	N/A	NTSC-U	N/A	ULUS-10368	N/A
ULUS-10369	FIFA Soccer 09	English / Spanish	N/A	NTSC-U	N/A	ULUS-10369	N/A
ULUS-10370	NBA Live 09	English / French	N/A	NTSC-U	N/A	ULUS-10370	N/A
ULUS-10374	Star Ocean: First Departure	English	N/A	NTSC-U	N/A	ULUS-10374	N/A
ULUS-10375	Star Ocean: Second Evolution	English	N/A	NTSC-U	N/A	ULUS-10375	N/A
ULUS-10375TEDL 023630	Star Ocean 2 / Star Ocean 2	N/A	Square Enix	NTSC-U	N/A	N/A	1.00
ULUS-10376	Need for Speed: Undercover	English	N/A	NTSC-U	N/A	ULUS-10376	N/A
ULUS-10377	Crash: Mind over Mutant	English / French	N/A	NTSC-U	N/A	ULUS-10377	N/A
ULUS-10378	My Spanish Coach	English	N/A	NTSC-U	N/A	ULUS-10378	N/A
ULUS-10379	Monster Jam: Urban Assault	English	N/A	NTSC-U	N/A	ULUS-10379	N/A
ULUS-10380	LEGO Batman: The Videogame	English / French / Spanish	N/A	NTSC-U	N/A	ULUS-10380	N/A
ULUS-10381	Harry Potter and the Half-Blood Prince	English / French / Spanish	N/A	NTSC-U	N/A	ULUS-10381	N/A
ULUS-10381TESS 022770	Harry Potter and The Half Blood Prince / Harry Potter And The Half Blood Prince	N/A	Electronic Arts	NTSC-U	N/A	N/A	1.00
ULUS-10382	Neverland Card Battles	English	N/A	NTSC-U	N/A	ULUS-10382	N/A
ULUS-10383	Midnight Club: L.A. Remix	English	N/A	NTSC-U	N/A	ULUS-10383	N/A
ULUS-10384	WWE SmackDown vs. Raw 2009	English	THQ	NTSC-U	N/A	ULUS-10384	1.00
ULUS-10385	Cabela's Legendary Adventures	English	N/A	NTSC-U	N/A	ULUS-10385	N/A
ULUS-10386	PDC World Championship Darts	Dutch / English / French / German / Italian / Spanish	N/A	NTSC-U	N/A	ULUS-10386	N/A
ULUS-10387	Ben 10: Alien Force	English / French / German / Italian / Spanish	N/A	NTSC-U	N/A	ULUS-10387	N/A
ULUS-10387TEDL 023230	Ben 10: Alien Force / Ben 10: Alien Force	N/A	D3 Publisher	NTSC-U	N/A	N/A	1.00
ULUS-10388	PES 2009: Pro Evolution Soccer	English / French / Spanish / Portuguese	N/A	NTSC-U	N/A	ULUS-10388	N/A
ULUS-10389	Spider-Man: Web of Shadows: Amazing Allies Edition	English / French	N/A	NTSC-U	N/A	ULUS-10389	N/A
ULUS-10390	Star Wars Battlefront: Elite Squadron	English / French / Spanish	N/A	NTSC-U	N/A	ULUS-10390	N/A
ULUS-10390TEDL 023010	Star Wars: Battlefront - Elite Squadron / Star Wars Battlefront Elite Squadron	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10391	Monster Hunter Freedom Unite	English / French / German / Italian / Spanish	N/A	NTSC-U	N/A	ULUS-10391	N/A
ULUS-10391TESS 023050	Monster Hunter: Freedom Unite / Monster Hunter Freedom Unite	N/A	Capcom	NTSC-U	2009-02-20	N/A	1.01
ULUS-10392	Hammerin' Hero	English	N/A	NTSC-U	N/A	ULUS-10392	N/A
ULUS-10392TESS 023080	Hammerin´ Hero / Hammerin´ Hero	N/A	Atlus	NTSC-U	2009-01-07	N/A	1.01
ULUS-10393	Dungeon Maker II: The Hidden War	English	N/A	NTSC-U	N/A	ULUS-10393	N/A
ULUS-10394	FIFA Soccer 09	English / French	N/A	NTSC-U	N/A	ULUS-10394	N/A
ULUS-10395	SBK: Superbike World Championship	English	N/A	NTSC-U	N/A	ULUS-10395	N/A
ULUS-10396	Class of Heroes	English	N/A	NTSC-U	N/A	ULUS-10396	N/A
ULUS-10398	Mytran Wars	English / French	N/A	NTSC-U	N/A	ULUS-10398	N/A
ULUS-10399	Shaun White Snowboarding	English	N/A	NTSC-U	N/A	ULUS-10399	1.00
ULUS-10400	Crimson Gem Saga	English	N/A	NTSC-U	N/A	ULUS-10400	N/A
ULUS-10400TESS 023360	Crimson Gem Saga	N/A	N/A	NTSC-U	N/A	N/A	1.00
ULUS-10401	Samurai Shodown Anthology	English	N/A	NTSC-U	N/A	ULUS-10401	N/A
ULUS-10402	Petz: Saddle Club	English	N/A	NTSC-U	N/A	ULUS-10402	N/A
ULUS-10403	DJ Max Emotional Sense: Fever	English	N/A	NTSC-U	N/A	ULUS-10403	N/A
ULUS-10404	Air Conflicts: Aces of World War II	English	N/A	NTSC-U	N/A	ULUS-10404	N/A
ULUS-10405	Beaterator	English	N/A	NTSC-U	N/A	ULUS-10405	N/A
ULUS-10406	DT Carnage	English	N/A	NTSC-U	N/A	ULUS-10406	N/A
ULUS-10407	Prinny: Can I Really Be the Hero?	English	N/A	NTSC-U	N/A	ULUS-10407	N/A
ULUS-10407TESS 023620	Prinny: Can I Really Be the Hero? / Prinny: Can I Really Be The Hero?	N/A	Nippon Ichi Software	NTSC-U	N/A	N/A	1.00
ULUS-10408	Mana Khemia: Student Alliance	English	N/A	NTSC-U	N/A	ULUS-10408	N/A
ULUS-10409	Guilty Gear XX Accent Core Plus	English	N/A	NTSC-U	N/A	ULUS-10409	N/A
ULUS-10410	Phantasy Star Portable	English	N/A	NTSC-U	N/A	ULUS-10410	N/A
ULUS-10411	X-Men Origins: Wolverine	English / French	N/A	NTSC-U	N/A	ULUS-10411	N/A
ULUS-10412	Scrabble	English	N/A	NTSC-U	N/A	ULUS-10412	N/A
