ID	title	language	region	release_date	serial
DOL-GXMP-EUR	X-Men: Next Dimension	English	PAL	2002-10-15	DOL-GXMP-EUR
DOL-GXNE-USA	Rampage: Total Destruction	English	NTSC-U	2006-04-24	DOL-GXNE-USA
DOL-GXOE-USA	SSX on Tour	English	NTSC-U	2005-10-11	DOL-GXOE-USA
DOL-GXOJ-JPN	SSX on Tour with Mario	Japanese	NTSC-J		DOL-GXOJ-JPN
DOL-GXOP-EUR	SSX on Tour	English	PAL	2005-10-11	DOL-GXOP-EUR
DOL-GXOX-FRA	SSX on Tour	English / French / German	PAL	2005-10-11	DOL-GXOX-FRA
DOL-GXPE-USA	Sphinx and the Cursed Mummy	English	NTSC-U	2003-11-10	DOL-GXPE-USA
DOL-GXPP-EUR	Sphinx and the Cursed Mummy	English / French / German / Italian / Spanish	PAL	2003-11-10	DOL-GXPP-EUR
DOL-GXPP-NOE	Sphinx and the Cursed Mummy	English / French / German / Italian / Spanish	PAL	2003-11-10	DOL-GXPP-NOE
DOL-GXQF-FRA	Taxi 3: Le Jeu	French	PAL		DOL-GXQF-FRA
DOL-GXRE-USA	Mega Man X: Command Mission	English	NTSC-U	2004-07-29	DOL-GXRE-USA
DOL-GXRJ-JPN	Rockman X: Command Mission	Japanese	NTSC-J		DOL-GXRJ-JPN
DOL-GXRP-EUR	Mega Man X: Command Mission	English / French / German	PAL	2004-07-29	DOL-GXRP-EUR
DOL-GXSE-USA	Sonic Adventure DX: Director's Cut	English / French / German / Japanese / Spanish	NTSC-U		DOL-GXSE-USA
DOL-GXSP-EUR	Sonic Adventure DX: Director's Cut	English / French / German / Japanese / Spanish	PAL		DOL-GXSP-EUR
DOL-GXUE-USA	Surf's Up	English / French / Spanish	NTSC-U	2007-05-29	DOL-GXUE-USA
DOL-GXXE-USA	Pokémon XD: Gale of Darkness	English	NTSC-U	2005-08-04	DOL-GXXE-USA
DOL-GXXJ-JPN	Pokémon XD: Yami no Kaze Dark Lugia	Japanese	NTSC-J		DOL-GXXJ-JPN
DOL-GXXP-EUR	Pokémon XD: Gale of Darkness	English / French / German / Italian / Spanish	PAL	2005-08-04	DOL-GXXP-EUR
DOL-GY2E-USA	Donkey Konga 2	English	NTSC-U	2004-07-01	DOL-GY2E-USA
DOL-GY2J-JPN	Donkey Konga 2: Hit Song Parade	Japanese	NTSC-J		DOL-GY2J-JPN
DOL-GY2P-EUR	Donkey Konga 2	English / French / German / Italian / Spanish	PAL	2004-07-01	DOL-GY2P-EUR
DOL-GY3J-JPN	Donkey Konga 3: Tabehoudai! Haru Mogitate 50-kyoku	Japanese	NTSC-J		DOL-GY3J-JPN
DOL-GYAD-NOE	Der Tierisch verrückte Bauernhof	German	PAL		DOL-GYAD-NOE
DOL-GYAE-USA	Nickelodeon Barnyard	English	NTSC-U		DOL-GYAE-USA
DOL-GYAP-UKV	Nickelodeon Barnyard	English	PAL		DOL-GYAP-UKV
DOL-GYAX-EUR	Nickelodeon Barnyard	Dutch / French / Italian / Spanish	PAL		DOL-GYAX-EUR
DOL-GYBE-USA	Donkey Kong Jungle Beat	English	NTSC-U		DOL-GYBE-USA
DOL-GYBJ-JPN	Donkey Kong Jungle Beat	Japanese	NTSC-J		DOL-GYBJ-JPN
DOL-GYBP-EUR	Donkey Kong Jungle Beat	English / French / German / Italian / Spanish	PAL		DOL-GYBP-EUR
DOL-GYFE-USA	Yu-Gi-Oh! The Falsebound Kingdom	English	NTSC-U	2003-11-04	DOL-GYFE-USA
DOL-GYFJ-JPN	Yu-Gi-Oh! Falsebound Kingdom: Kyokou ni Tozasareta Oukoku	Japanese	NTSC-J	2002-12-05	DOL-GYFJ-JPN
DOL-GYFP-EUR	Yu-Gi-Oh! The Falsebound Kingdom	English	PAL	2004-11-19	DOL-GYFP-EUR
DOL-GYFP-UKV	Yu-Gi-Oh! The Falsebound Kingdom	English / French / German / Italian / Spanish	PAL		DOL-GYFP-UKV
DOL-GYKE-USA	Zatch Bell! Mamodo Battles	English	NTSC-U		DOL-GYKE-USA
DOL-GYKJ-JPN	Konjiki no Gashbell!! Yuujou Tag Battle 2	Japanese	NTSC-J		DOL-GYKJ-JPN
DOL-GYMJ-JPN	Jikkyou Powerful Major League	Japanese	NTSC-J		DOL-GYMJ-JPN
DOL-GYQE-USA	Mario Superstar Baseball	English	NTSC-U	2005-07-21	DOL-GYQE-USA
DOL-GYQJ-JPN	Super Mario Stadium: Miracle Baseball	Japanese	NTSC-J		DOL-GYQJ-JPN
DOL-GYQP-EUR	Mario Superstar Baseball	English	PAL	2005-07-21	DOL-GYQP-EUR
DOL-GYRE-USA	TMNT	English / French / Spanish	NTSC-U	2005-03-16	DOL-GYRE-USA
DOL-GYRP-EUR	TMNT	English / French / German / Italian / Spanish	PAL	2005-03-16	DOL-GYRP-EUR
DOL-GYTE-USA	TY the Tasmanian Tiger 2: Bush Rescue	English	NTSC-U	2004-10-12	DOL-GYTE-USA
DOL-GYTP-EUR	TY the Tasmanian Tiger 2: Bush Rescue	English / French / German	PAL	2004-10-12	DOL-GYTP-EUR
DOL-GYTP-NOE	TY the Tasmanian Tiger 2: Bush Rescue	English / French / German	PAL	2004-10-12	DOL-GYTP-NOE
DOL-GYWD-NOE	Harvest Moon: A Wonderful Life	German	PAL	2004-03-16	DOL-GYWD-NOE
DOL-GYWE-USA	Harvest Moon: A Wonderful Life	English	NTSC-U	2004-03-16	DOL-GYWE-USA
DOL-GYWJ-JPN	Bokujou Monogatari: Wonderful Life	Japanese	NTSC-J		DOL-GYWJ-JPN
DOL-GYWP-UKV	Harvest Moon: A Wonderful Life	English	PAL	2004-03-16	DOL-GYWP-UKV
DOL-GZ2E-USA	The Legend of Zelda: Twilight Princess	English	NTSC-U	2006-12	DOL-GZ2E-USA
DOL-GZ2J-JPN	Zelda no Densetsu: Twilight Princess	Japanese	NTSC-J		DOL-GZ2J-JPN
DOL-GZ2P-EUR	The Legend of Zelda: Twilight Princess	English / French / German / Italian / Spanish	PAL	2006-12	DOL-GZ2P-EUR
DOL-GZ3E-USA	Dragon Ball Z: Budokai 2	English	NTSC-U	2004-12-15	DOL-GZ3E-USA
DOL-GZ3P-EUR	Dragon Ball Z: Budokai 2	English / French / German / Italian / Spanish	PAL	2004-12-15	DOL-GZ3P-EUR
DOL-GZBJ-JPN	Dragon Ball Z	Japanese	NTSC-J	2003-10-28	DOL-GZBJ-JPN
DOL-GZCE-USA	ZooCube	English	NTSC-U	2002-06-04	DOL-GZCE-USA
DOL-GZCJ-JPN	ZooCube	Japanese	NTSC-J	2002-06-04	DOL-GZCJ-JPN
DOL-GZCP-EUR	ZooCube	English / French / German / Italian / Spanish	PAL	2002-06-04	DOL-GZCP-EUR
DOL-GZDE-USA	Godzilla: Destroy All Monsters Melee	English	NTSC-U	2002-10-06	DOL-GZDE-USA
DOL-GZDJ-JPN	Godzilla: Kaijuu Dairantou	Japanese	NTSC-J		DOL-GZDJ-JPN
DOL-GZDP-EUR	Godzilla: Destroy All Monsters Melee	English / French / German / Italian / Spanish	PAL	2002-10-06	DOL-GZDP-EUR
DOL-GZEE-USA	Dragon Ball Z: Sagas	English	NTSC-U	2005-03-22	DOL-GZEE-USA
DOL-GZFJ-JPN	Rei Fighter Gekitsui Senki	Japanese	NTSC-J		DOL-GZFJ-JPN
DOL-GZHJ-JPN	Zoids: Full Metal Crash	Japanese	NTSC-J		DOL-GZHJ-JPN
DOL-GZLE-KOR	The Legend of Zelda: The Wind Waker	English	NTSC-J	2002-12-13	DOL-GZLE-KOR
DOL-GZLE-USA	The Legend of Zelda: The Wind Waker	English	NTSC-U	2002-12-13	DOL-GZLE-USA
DOL-GZLJ-JPN	Zelda no Densetsu: Kaze no Takuto	Japanese	NTSC-J		DOL-GZLJ-JPN
DOL-GZLP-EUR	The Legend of Zelda: The Wind Waker	English / French / German / Italian / Spanish	PAL	2002-12-13	DOL-GZLP-EUR
DOL-GZMP-EUR	Butt-Ugly Martians: Zoom or Doom!	English / French / German / Italian / Spanish	PAL	2003	DOL-GZMP-EUR
DOL-GZOJ-JPN	Zoids Vs.	Japanese	NTSC-J		DOL-GZOJ-JPN
DOL-GZPE-USA	Zapper	English	NTSC-U	2002-11-05	DOL-GZPE-USA
DOL-GZPP-EUR	Zapper	Dutch / English / French / German / Italian / Spanish	PAL	2002-11-05	DOL-GZPP-EUR
DOL-GZQE-USA	Robots	English	NTSC-U	2005	DOL-GZQE-USA
DOL-GZQJ-JPN	Robots	Japanese	NTSC-J	2005	DOL-GZQJ-JPN
DOL-GZQP-EUR	Robots	English / French / German / Italian / Spanish	PAL	2005	DOL-GZQP-EUR
DOL-GZSE-USA	Zoids: Battle Legends	English	NTSC-U	2003-09-05	DOL-GZSE-USA
DOL-GZSJ-JPN	Zoids Vs. II	Japanese	NTSC-J		DOL-GZSJ-JPN
DOL-GZVJ-JPN	Zoids Vs. III	Japanese	NTSC-J		DOL-GZVJ-JPN
DOL-GZWE-USA	WarioWare, Inc.: Mega Party Game$!	English	NTSC-U	2003-10-17	DOL-GZWE-USA
DOL-GZWJ-JPN	Atsumare!! Made in Wario	Japanese	NTSC-J		DOL-GZWJ-JPN
DOL-GZWP-EUR	WarioWare, Inc.: Mega Party Game$!	English / French / German / Italian / Spanish	PAL	2003-10-17	DOL-GZWP-EUR
DOL-P2ME-USA	Metroid Prime 2: Echoes (Bonus Disc)	English	NTSC-U		DOL-P2ME-USA
DOL-P4BJ-JPN	Biohazard 4	English / Japanese	NTSC-J		DOL-P4BJ-JPN
DOL-PC6E-USA	Pokémon Colosseum (Bonus Disc)	English	NTSC-U		DOL-PC6E-USA
DOL-PCKJ-JPN	Pokémon Colosseum: Kakuchou Disc	Japanese	NTSC-J		DOL-PCKJ-JPN
DOL-PCPJ-JPN	Pac-Man Vs.	Japanese	NTSC-J	2003-11-27	DOL-PCPJ-JPN
DOL-PCSJ-JPN	Pokémon Colosseum: Nintendo Tokusei Disc	Japanese	NTSC-J		DOL-PCSJ-JPN
DOL-PD5J-JPN	Dragon Drive: D-Masters Shot (Anime Disc)	Japanese	NTSC-J		DOL-PD5J-JPN
DOL-PGPJ-JPN	SD Gundam: Gashapon Wars	Japanese	NTSC-J		DOL-PGPJ-JPN
DOL-PGSJ-JPN	Metal Gear Solid: The Twin Snakes: Special Disc	Japanese	NTSC-J		DOL-PGSJ-JPN
DOL-PHEJ-JPN	Homeland	Japanese	NTSC-J		DOL-PHEJ-JPN
DOL-PKBJ-JPN	The Tower of Druaga	English	NTSC-J	2003-12-05	DOL-PKBJ-JPN
DOL-PM4E-USA	Mario Kart: Double Dash!! (Bonus Disc)	English	NTSC-U		DOL-PM4E-USA
DOL-PNRJ-JPN	Naruto Collection	Japanese	NTSC-J		DOL-PNRJ-JPN
DOL-PRJE-USA	Pac-Man Vs.	English	NTSC-U	2003-11-27	DOL-PRJE-USA
DOL-PRJJ-JPN	Pac-Man Vs.	Japanese	NTSC-J	2003-11-27	DOL-PRJJ-JPN
DOL-PRJP-EUR	Pac-Man Vs.	English / French / German / Italian / Spanish	PAL	2003-11-27	DOL-PRJP-EUR
DOL-PZLE-USA	The Legend of Zelda: Collector's Edition	English	NTSC-U	2003	DOL-PZLE-USA
DOL-PZLJ-JPN	Zelda Collection	Japanese	NTSC-J		DOL-PZLJ-JPN
DOL-PZLP-EUR	The Legend of Zelda: Collector's Edition	English / French / German / Italian / Spanish	PAL	2003	DOL-PZLP-EUR
DOL-UGPE-KOR	Game Boy Player	English	NTSC-J		DOL-UGPE-KOR
DOL-UGPE-USA	Game Boy Player Start-Up Disc	English	NTSC-U		DOL-UGPE-USA
DOL-UGPJ-JPN	Game Boy Player Start-Up Disc	Japanese	NTSC-J		DOL-UGPJ-JPN
DOL-UGPP-EUR	Game Boy Player Start-Up Disc	Dutch / English / French / German / Italian / Spanish	PAL		DOL-UGPP-EUR
