ID	title	region	serial
LA-H-AP3TA-EUR	SNK 40th Anniversary Collection	EUR	LA-H-AP3TA-EUR
LA-H-AP3TA-USA	SNK 40th Anniversary Collection	USA	LA-H-AP3TA-USA
LA-H-AP4VA-USA	Ikenfell	USA	LA-H-AP4VA-USA
LA-H-AP4WA-EUR	Vasara Collection	EUR	LA-H-AP4WA-EUR
LA-H-AP4ZA-USA	Bloodstained: Curse of the Moon	USA	LA-H-AP4ZA-USA
LA-H-AP6TM-EUR	Gear.Club Unlimited 2 Definitive Edition	EUR	LA-H-AP6TM-EUR
LA-H-AP6TM-USA	Gear.Club Unlimited 2 Definitive Edition	USA	LA-H-AP6TM-USA
LA-H-AP7JA-EUR	ATV Drift & Tricks	EUR	LA-H-AP7JA-EUR
LA-H-AP7JA-USA	ATV Drift & Tricks	USA	LA-H-AP7JA-USA
LA-H-AP7MA-USA	Grim Fandango Remastered	USA	LA-H-AP7MA-USA
LA-H-AP8CB-ASI	Final Fantasy IX	ASI	LA-H-AP8CB-ASI
LA-H-AP8HC-CHT	SaGa: Scarlet Grace: Ambitions	CHT	LA-H-AP8HC-CHT
LA-H-AP9XC-USA	Mercenaries Wings : The False Phoenix	USA	LA-H-AP9XC-USA
LA-H-APABA-USA	American Ninja Warrior	USA	LA-H-APABA-USA
LA-H-APAHA-USA	Dust: An Elysian Tail	USA	LA-H-APAHA-USA
LA-H-APCPA-USA	West of Loathing	USA	LA-H-APCPA-USA
LA-H-APCYA-USA	Shantae and the Pirate's Curse	USA	LA-H-APCYA-USA
LA-H-APDEA-USA	Baba Is You	USA	LA-H-APDEA-USA
LA-H-APDQA-USA	Bomb Chicken	USA	LA-H-APDQA-USA
LA-H-APDSA-USA	A Robot Named Fight	USA	LA-H-APDSA-USA
LA-H-APECA-JPN	Billion Road	JPN	LA-H-APECA-JPN
LA-H-APECB-USA	Billion Road	USA	LA-H-APECB-USA
LA-H-APFZA-EUR	Minecraft: Story Mode: Season Two	EUR	LA-H-APFZA-EUR
LA-H-APFZA-USA	Minecraft: Story Mode: Season Two	USA	LA-H-APFZA-USA
LA-H-APG7A-JPN	Nari Kids Park: Hugtto PreCure	JPN	LA-H-APG7A-JPN
LA-H-APG8A-JPN	Nari Kids Park: Kaitou Sentai Lupinranger VS Keisatsu Sentai Patoranger	JPN	LA-H-APG8A-JPN
LA-H-APG9A-JPN	Nari Kids Park: Ultraman R/B	JPN	LA-H-APG9A-JPN
LA-H-APH3A-USA	Broken Age	USA	LA-H-APH3A-USA
LA-H-APH5A-USA	Cosmic Star Heroine	USA	LA-H-APH5A-USA
LA-H-APH8A-JPN	Capcom Belt Action Collection	JPN	LA-H-APH8A-JPN
LA-H-APH9B-USA	Psyvariar Delta	USA	LA-H-APH9B-USA
LA-H-APHFA-JPN	Higurashi no Naku Koro ni Hou	JPN	LA-H-APHFA-JPN
LA-H-APHNA-USA	Night Trap	USA	LA-H-APHNA-USA
LA-H-APJ3A-USA	Minit	USA	LA-H-APJ3A-USA
LA-H-APJYB-EUR	Big Buck Hunter Arcade	EUR	LA-H-APJYB-EUR
LA-H-APKDA-JPN	Pikachin-Kit: Game de Pirameki Daisakusen	JPN	LA-H-APKDA-JPN
LA-H-APLAA-EUR	Sayonara Wild Hearts	EUR	LA-H-APLAA-EUR
LA-H-APLAA-USA	Sayonara Wild Hearts	USA	LA-H-APLAA-USA
LA-H-APLPB-ASI	Shikhondo: Soul Eater	ASI	LA-H-APLPB-ASI
LA-H-APMBA-EUR	All Star Fruit Racing	EUR	LA-H-APMBA-EUR
LA-H-APMBA-USA	All Star Fruit Racing	USA	LA-H-APMBA-USA
LA-H-APNGB-USA	Disgaea 1 Complete	USA	LA-H-APNGB-USA
LA-H-APNRA-USA	Mother Russia Bleeds	USA	LA-H-APNRA-USA
LA-H-APNSA-USA	Crossing Souls	USA	LA-H-APNSA-USA
LA-H-APPAB-USA	Layton's Mystery Journey: / Katrielle and The Millionaires' Conspiracy: / Deluxe Edition	USA	LA-H-APPAB-USA
LA-H-APPAC-EUR	Layton's Mystery Journey: / Katrielle and The Millionaires' Conspiracy: / Deluxe Edition	EUR	LA-H-APPAC-EUR
LA-H-APPAE-JPN	Layton's Mystery Journey DX	JPN	LA-H-APPAE-JPN
LA-H-APPNA-JPN	2064: Read Only Memories Integral	JPN	LA-H-APPNA-JPN
LA-H-APQ4D-USA	BlazBlue CentralFiction: Special Edition	USA	LA-H-APQ4D-USA
LA-H-APR3E-EUR	Sisters Royale	EUR	LA-H-APR3E-EUR
LA-H-APS6A-EUR	Bud Spencer & Terence Hill: Slaps and Beans	EUR	LA-H-APS6A-EUR
LA-H-APSBB-EUR	Valkyria Chronicles 4	EUR	LA-H-APSBB-EUR
LA-H-APSBB-USA	Valkyria Chronicles 4	USA	LA-H-APSBB-USA
LA-H-APSUA-JPN	Fight of Gods	JPN	LA-H-APSUA-JPN
LA-H-APSWA-EUR	Final Fantasy XII: The Zodiac Age	EUR	LA-H-APSWA-EUR
LA-H-APSWA-USA	Final Fantasy XII: The Zodiac Age	USA	LA-H-APSWA-USA
LA-H-APT3A-USA	Super Neptunia RPG	USA	LA-H-APT3A-USA
LA-H-APTNA-EUR	Children of Zodiarcs	EUR	LA-H-APTNA-EUR
LA-H-APTYB-USA	Dragon's Dogma: Dark Arisen	USA	LA-H-APTYB-USA
LA-H-APUWA-EUR	Mutant Football League Dynasty Edition	EUR	LA-H-APUWA-EUR
LA-H-APUWA-USA	Mutant Football League Dynasty Edition	USA	LA-H-APUWA-USA
LA-H-APVKA-USA	Toki: Retrollector Edition	USA	LA-H-APVKA-USA
LA-H-APVMA-USA	Black Bird	USA	LA-H-APVMA-USA
LA-H-APVSB-USA	SNK Heroines: Tag Team Frenzy	USA	LA-H-APVSB-USA
LA-H-APVSC-EUR	SNK Heroines: Tag Team Frenzy	EUR	LA-H-APVSC-EUR
LA-H-APWMA-USA	Rogue Legacy	USA	LA-H-APWMA-USA
LA-H-APWNB-EUR	Warriors Orochi 4	EUR	LA-H-APWNB-EUR
LA-H-APWNG-EUR	Warriors Orochi 4 Ultimate	EUR	LA-H-APWNG-EUR
LA-H-APWNG-USA	Warriors Orochi 4 Ultimate	USA	LA-H-APWNG-USA
LA-H-APWSA-JPN	Undertale	JPN	LA-H-APWSA-JPN
LA-H-APWSA-USA	Undertale	USA	LA-H-APWSA-USA
LA-H-APXZA-EUR	Harvest Life	EUR	LA-H-APXZA-EUR
LA-H-APY2A-USA	Marvel Ultimate Alliance 3: The Black Order	USA	LA-H-APY2A-USA
LA-H-APZNA-USA	Mighty Switch Force! Collection	USA	LA-H-APZNA-USA
LA-H-AQ2FA-JPN	Buddy Mission: BOND	JPN	LA-H-AQ2FA-JPN
LA-H-AQ39A-EUR	Slay the Spire	EUR	LA-H-AQ39A-EUR
LA-H-AQ39A-USA	Slay the Spire	USA	LA-H-AQ39A-USA
LA-H-AQ3FA-EUR	Diablo III: Eternal Collection	EUR	LA-H-AQ3FA-EUR
LA-H-AQ3FA-USA	Diablo III: Eternal Collection	USA	LA-H-AQ3FA-USA
LA-H-AQ3PA-JPN	The Battle Cats Unite!	JPN	LA-H-AQ3PA-JPN
LA-H-AQ3PD-CHT	The Battle Cats Unite!	CHT	LA-H-AQ3PD-CHT
LA-H-AQ3RA-EUR	Sniper Elite III: Ultimate Edition	EUR	LA-H-AQ3RA-EUR
LA-H-AQ3RA-USA	Sniper Elite III: Ultimate Edition	USA	LA-H-AQ3RA-USA
LA-H-AQ3SC-EUR	WILL: A Wonderful World	EUR	LA-H-AQ3SC-EUR
LA-H-AQ3SC-USA	WILL: A Wonderful World	USA	LA-H-AQ3SC-USA
LA-H-AQ42A-EUR	Pokémon Mystery Dungeon: Rescue Team DX	EUR	LA-H-AQ42A-EUR
LA-H-AQ42A-USA	Pokémon Mystery Dungeon: Rescue Team DX	USA	LA-H-AQ42A-USA
LA-H-AQ4HA-EUR	Aragami: Shadow Edition	EUR	LA-H-AQ4HA-EUR
LA-H-AQ4HA-USA	Aragami: Shadow Edition	USA	LA-H-AQ4HA-USA
LA-H-AQ4HB-JPN	Aragami: Shadow Edition	JPN	LA-H-AQ4HB-JPN
LA-H-AQ4LA-USA	The Escapists: Complete Edition	USA	LA-H-AQ4LA-USA
LA-H-AQ4PF-EUR	X-Morph: Defense: Complete Edition	EUR	LA-H-AQ4PF-EUR
LA-H-AQ4XA-EUR	Sphinx and the Cursed Mummy	EUR	LA-H-AQ4XA-EUR
LA-H-AQ5VA-USA	Xenon Racer	USA	LA-H-AQ5VA-USA
LA-H-AQ6RA-EUR	Aggelos	EUR	LA-H-AQ6RA-EUR
LA-H-AQ76B-USA	Resident Evil: Origins Collection	USA	LA-H-AQ76B-USA
LA-H-AQ78B-USA	Resident Evil Triple Pack	USA	LA-H-AQ78B-USA
LA-H-AQ79A-EUR	This War of Mine: Complete Edition	EUR	LA-H-AQ79A-EUR
LA-H-AQ79A-USA	This War of Mine: Complete Edition	USA	LA-H-AQ79A-USA
LA-H-AQ7JA-EUR	ABZU	EUR	LA-H-AQ7JA-EUR
LA-H-AQ7PA-USA	The Messenger	USA	LA-H-AQ7PA-USA
LA-H-AQ7UA-USA	ToeJam & Earl: Back in the Groove	USA	LA-H-AQ7UA-USA
LA-H-AQ8NA-KOR	Psikyo Collection Vol. 1	KOR	LA-H-AQ8NA-KOR
LA-H-AQ8UA-USA	Bendy and the Ink Machine	USA	LA-H-AQ8UA-USA
LA-H-AQ8XA-EUR	Wasteland 2 : Director's Cut	EUR	LA-H-AQ8XA-EUR
LA-H-AQ8XA-USA	Wasteland 2 : Director's Cut	USA	LA-H-AQ8XA-USA
LA-H-AQ92A-EUR	Forager	EUR	LA-H-AQ92A-EUR
LA-H-AQ92A-USA	Forager	USA	LA-H-AQ92A-USA
LA-H-AQ93D-EUR	Lapis x Labyrinth	EUR	LA-H-AQ93D-EUR
LA-H-AQA5B-USA	Candle: The Power of the Flame	USA	LA-H-AQA5B-USA
LA-H-AQA6A-USA	Hello Neighbor	USA	LA-H-AQA6A-USA
LA-H-AQAJA-EUR	Assassin's Creed III Remastered	EUR	LA-H-AQAJA-EUR
LA-H-AQAJA-JPN	Assassin's Creed III Remastered	JPN	LA-H-AQAJA-JPN
LA-H-AQAJA-USA	Assassin's Creed III Remastered	USA	LA-H-AQAJA-USA
LA-H-AQANA-EUR	Mahjong Deluxe 3	EUR	LA-H-AQANA-EUR
LA-H-AQAVA-USA	Riverbond	USA	LA-H-AQAVA-USA
LA-H-AQBEB-USA	Fate/EXTELLA Link	USA	LA-H-AQBEB-USA
LA-H-AQBNA-EUR	Evoland: Legendary Edition	EUR	LA-H-AQBNA-EUR
LA-H-AQBRA-USA	Scribblenauts Mega Pack	USA	LA-H-AQBRA-USA
LA-H-AQBXB-EUR	Nelke and the Legendary Alchemists: Atelier of a New World	EUR	LA-H-AQBXB-EUR
LA-H-AQBXB-USA	Nelke & the Legendary Alchemists: Ateliers of the New World	USA	LA-H-AQBXB-USA
LA-H-AQC7A-EUR	Assault Android Cactus+	EUR	LA-H-AQC7A-EUR
LA-H-AQCQA-EUR	Knights of Pen and Paper II: Deluxiest Edition	EUR	LA-H-AQCQA-EUR
LA-H-AQDWA-EUR	ARK: Survival Evolved	EUR	LA-H-AQDWA-EUR
LA-H-AQDWA-USA	ARK: Survival Evolved	USA	LA-H-AQDWA-USA
LA-H-AQDWB-JPN	ARK: Survival Evolved	JPN	LA-H-AQDWB-JPN
LA-H-AQE3A-EUR	Moonlighter	EUR	LA-H-AQE3A-EUR
LA-H-AQE3A-USA	Moonlighter	USA	LA-H-AQE3A-USA
LA-H-AQECA-EUR	The Bluecoats: North & South	EUR	LA-H-AQECA-EUR
LA-H-AQEGA-EUR	PixARK	EUR	LA-H-AQEGA-EUR
LA-H-AQENB-USA	Cytus α	USA	LA-H-AQENB-USA
LA-H-AQGKA-EUR	Sega Mega Drive Classics	EUR	LA-H-AQGKA-EUR
LA-H-AQGKB-USA	Sega Genesis Classics	USA	LA-H-AQGKB-USA
LA-H-AQGRA-USA	Hyper Light Drifter: Special Edition	USA	LA-H-AQGRA-USA
LA-H-AQGSA-USA	Super Hydorah	USA	LA-H-AQGSA-USA
LA-H-AQGTA-USA	Cursed Castilla	USA	LA-H-AQGTA-USA
LA-H-AQH2B-USA	Broken Sword 5: The Serpent's Curse	USA	LA-H-AQH2B-USA
LA-H-AQH8A-EUR	Anima Gates of Memories (Arcane Edition)	EUR	LA-H-AQH8A-EUR
LA-H-AQJ3A-USA	Remi Lore	USA	LA-H-AQJ3A-USA
LA-H-AQJ3B-JPN	RemiLore: Lost Girl in the Lands of Lore	JPN	LA-H-AQJ3B-JPN
LA-H-AQJ8A-EUR	Killer Queen Black	EUR	LA-H-AQJ8A-EUR
LA-H-AQJ8A-USA	Killer Queen Black	USA	LA-H-AQJ8A-USA
LA-H-AQKMA-USA	The Missing: JJ Macfield and the Island of Memories	USA	LA-H-AQKMA-USA
LA-H-AQLVA-USA	Ms. Splosion Man	USA	LA-H-AQLVA-USA
LA-H-AQM9A-EUR	Pilot Sports	EUR	LA-H-AQM9A-EUR
LA-H-AQMXA-JPN	Super Mario Bros. Wonder	JPN	LA-H-AQMXA-JPN
LA-H-AQMXA-USA	Super Mario Bros. Wonder	USA	LA-H-AQMXA-USA
LA-H-AQN8C-KOR	Waku Waku Sweets	KOR	LA-H-AQN8C-KOR
LA-H-AQN9A-JPN	The Fox Awaits Me	JPN	LA-H-AQN9A-JPN
LA-H-AQNBA-EUR	Q.U.B.E 2	EUR	LA-H-AQNBA-EUR
LA-H-AQNLA-JPN	The Alliance Alive HD Remastered	JPN	LA-H-AQNLA-JPN
LA-H-AQNLB-EUR	The Alliance Alive HD Remastered	EUR	LA-H-AQNLB-EUR
LA-H-AQNLB-USA	The Alliance Alive HD Remastered	USA	LA-H-AQNLB-USA
LA-H-AQNLC-KOR	The Alliance Alive HD Remastered	KOR	LA-H-AQNLC-KOR
LA-H-AQNVA-EUR	UglyDolls: An Imperfect Adventure	EUR	LA-H-AQNVA-EUR
LA-H-AQNVA-USA	UglyDolls: An Imperfect Adventure	USA	LA-H-AQNVA-USA
LA-H-AQPJA-USA	TowerFall	USA	LA-H-AQPJA-USA
LA-H-AQPZA-EUR	LEGO Harry Potter Collection	EUR	LA-H-AQPZA-EUR
LA-H-AQPZA-USA	LEGO Harry Potter Collection	USA	LA-H-AQPZA-USA
LA-H-AQQ2A-USA	Windjammers	USA	LA-H-AQQ2A-USA
LA-H-AQQDB-EUR	Little Friends Dogs & Cats	EUR	LA-H-AQQDB-EUR
LA-H-AQQYB-JPN	Mahjong Solitaire Refresh	JPN	LA-H-AQQYB-JPN
LA-H-AQR9A-USA	Shadowgate	USA	LA-H-AQR9A-USA
LA-H-AQRWA-EUR	Into the Breach	EUR	LA-H-AQRWA-EUR
LA-H-AQRWA-USA	Into the Breach	USA	LA-H-AQRWA-USA
LA-H-AQSBA-EUR	Black Future '88	EUR	LA-H-AQSBA-EUR
LA-H-AQSBA-USA	Black Future '88	USA	LA-H-AQSBA-USA
LA-H-AQTAA-USA	Death Mark	USA	LA-H-AQTAA-USA
LA-H-AQTHB-EUR	Sword Art Online : Hollow Realization Deluxe Edition	EUR	LA-H-AQTHB-EUR
LA-H-AQTMA-EUR	Dreamworks Dragons Dawn of New Riders	EUR	LA-H-AQTMA-EUR
LA-H-AQTWA-EUR	For the King	EUR	LA-H-AQTWA-EUR
LA-H-AQTWA-USA	For the King	USA	LA-H-AQTWA-USA
LA-H-AQTYA-EUR	Pang Adventures	EUR	LA-H-AQTYA-EUR
LA-H-AQTZB-EUR	Horizon Chase Turbo	EUR	LA-H-AQTZB-EUR
LA-H-AQTZB-USA	Horizon Chase Turbo	USA	LA-H-AQTZB-USA
LA-H-AQVHB-EUR	Digimon Survive	EUR	LA-H-AQVHB-EUR
LA-H-AQVHB-USA	Digimon Survive	USA	LA-H-AQVHB-USA
LA-H-AQVKA-EUR	Darkwood	EUR	LA-H-AQVKA-EUR
LA-H-AQW8B-USA	Umihara Kawase Fresh!	USA	LA-H-AQW8B-USA
LA-H-AQWBA-USA	The Caligula Effect: Overdose	USA	LA-H-AQWBA-USA
LA-H-AQWQA-EUR	Riot: Civil Unrest	EUR	LA-H-AQWQA-EUR
LA-H-AQWQA-USA	Riot: Civil Unrest	USA	LA-H-AQWQA-USA
LA-H-AQX5A-EUR	Cities: Skylines: Nintendo Switch Edition	EUR	LA-H-AQX5A-EUR
LA-H-AQXBA-EUR	Farmer's Dynasty	EUR	LA-H-AQXBA-EUR
LA-H-AQXVA-USA	Freedom Planet	USA	LA-H-AQXVA-USA
LA-H-AQYHA-JPN	Puyo Puyo eSports	JPN	LA-H-AQYHA-JPN
LA-H-AQYWB-ASI	Reverie: Sweet As Edition	ASI	LA-H-AQYWB-ASI
LA-H-AQYYB-USA	Fairy Fencer F: Advent Dark Force	USA	LA-H-AQYYB-USA
LA-H-AQZ2A-EUR	Stay	EUR	LA-H-AQZ2A-EUR
LA-H-AQZHC-USA	Forgotton Anne	USA	LA-H-AQZHC-USA
LA-H-AQZJC-EUR	Octahedron	EUR	LA-H-AQZJC-EUR
LA-H-AQZPA-EUR	The Banner Saga Trilogy	EUR	LA-H-AQZPA-EUR
LA-H-AQZPA-USA	The Banner Saga Trilogy	USA	LA-H-AQZPA-USA
LA-H-AQZQA-EUR	My Friend Pedro: Blood Bullets Bananas	EUR	LA-H-AQZQA-EUR
LA-H-AQZQA-USA	My Friend Pedro	USA	LA-H-AQZQA-USA
LA-H-AR28B-USA	Yu-No: A Girl Who Chants Love at the Bound of this World	USA	LA-H-AR28B-USA
LA-H-AR28C-EUR	Yu-No: A Girl Who Chants Love at the Bound of this World	EUR	LA-H-AR28C-EUR
LA-H-AR2GC-JPN	Soccer Club Life: Playing Manager	JPN	LA-H-AR2GC-JPN
LA-H-AR2PB-EUR	Sword Art Online : Fatal Bullet Complete Edition	EUR	LA-H-AR2PB-EUR
LA-H-AR3NA-EUR	The Legend of Zelda: Link's Awakening	EUR	LA-H-AR3NA-EUR
LA-H-AR3NA-USA	The Legend of Zelda: Link's Awakening	USA	LA-H-AR3NA-USA
LA-H-AR3SB-EUR	Doraemon Story of Seasons	EUR	LA-H-AR3SB-EUR
LA-H-AR3WA-EUR	ITTA	EUR	LA-H-AR3WA-EUR
LA-H-AR48A-USA	Monster Crown	USA	LA-H-AR48A-USA
LA-H-AR49A-EUR	Steven Universe: Save the Light / OK K.O.! Let's Play Heroes	EUR	LA-H-AR49A-EUR
LA-H-AR4CA-EUR	Our World is Ended	EUR	LA-H-AR4CA-EUR
LA-H-AR4EA-USA	Downwell	USA	LA-H-AR4EA-USA
LA-H-AR59A-EUR	Guns of Mercy	EUR	LA-H-AR59A-EUR
LA-H-AR5CA-USA	Grandia HD Collection	USA	LA-H-AR5CA-USA
LA-H-AR5CD-KOR	Grandia HD Collection	KOR	LA-H-AR5CD-KOR
LA-H-AR5EC-EUR	Rune Factory 4 Special	EUR	LA-H-AR5EC-EUR
LA-H-AR5ED-USA	Rune Factory 4 Special	USA	LA-H-AR5ED-USA
LA-H-AR5FA-EUR	Jumanji: The Video Game	EUR	LA-H-AR5FA-EUR
LA-H-AR5FA-USA	Jumanji: The Video Game	USA	LA-H-AR5FA-USA
LA-H-AR5QA-EUR	Pressure Overdrive	EUR	LA-H-AR5QA-EUR
LA-H-AR5SB-EUR	Bravely Default II	EUR	LA-H-AR5SB-EUR
LA-H-AR5SB-USA	Bravely Default II	USA	LA-H-AR5SB-USA
LA-H-AR6EC-USA	Zoids Wild: Blast Unleashed	USA	LA-H-AR6EC-USA
LA-H-AR6SA-EUR	Farm Expert 2019 for Nintendo Switch	EUR	LA-H-AR6SA-EUR
LA-H-AR6SA-USA	Farm Expert 2019 for Nintendo Switch	USA	LA-H-AR6SA-USA
LA-H-AR7BA-USA	Friday the 13th: The Game	USA	LA-H-AR7BA-USA
LA-H-AR7WA-USA	Cat Girl Without Salad: Amuse-Bouche	USA	LA-H-AR7WA-USA
LA-H-AR8RB-EUR	Goat Simulator: The GOATY	EUR	LA-H-AR8RB-EUR
LA-H-AR8VA-EUR	Among the Sleep: Enhanced Edition	EUR	LA-H-AR8VA-EUR
LA-H-AR8VA-USA	Among the Sleep: Enhanced Edition	USA	LA-H-AR8VA-USA
LA-H-AR9BD-USA	30-in-1 Game Collection: Vol 1	USA	LA-H-AR9BD-USA
LA-H-AR9BE-EUR	30-in-1 Game Collection: Vol 2	EUR	LA-H-AR9BE-EUR
LA-H-AR9RA-EUR	Travis Strikes Again: No More Heroes	EUR	LA-H-AR9RA-EUR
LA-H-AR9RA-USA	Travis Strikes Again: No More Heroes	USA	LA-H-AR9RA-USA
LA-H-AR9ZA-USA	Mary Skelter 2	USA	LA-H-AR9ZA-USA
LA-H-ARA5A-EUR	Asterix & Obelix XXL 2: Roman Rumble in Las Vegum	EUR	LA-H-ARA5A-EUR
LA-H-ARA5A-USA	Asterix & Obelix XXL 2: Roman Rumble in Las Vegum	USA	LA-H-ARA5A-USA
LA-H-ARAHG-JPN	BQM: Block Quest Maker Complete Edition	JPN	LA-H-ARAHG-JPN
LA-H-ARARA-EUR	Valthirian Arc: Hero School Story	EUR	LA-H-ARARA-EUR
LA-H-ARB3A-EUR	Colors Live	EUR	LA-H-ARB3A-EUR
LA-H-ARBNA-ASI	World of Final Fantasy: Maxima	ASI	LA-H-ARBNA-ASI
LA-H-ARBSC-EUR	Ultrawings Flat	EUR	LA-H-ARBSC-EUR
LA-H-ARBZA-EUR	Farm Together	EUR	LA-H-ARBZA-EUR
LA-H-ARC4A-JPN	Darius Cozmic Collection	JPN	LA-H-ARC4A-JPN
LA-H-ARC4B-JPN	Darius Cozmic Collection Special Edition	JPN	LA-H-ARC4B-JPN
LA-H-ARC4D-EUR	Darius Cozmic Collection Console	EUR	LA-H-ARC4D-EUR
LA-H-ARC4E-EUR	Darius Cozmic Collection Arcade	EUR	LA-H-ARC4E-EUR
LA-H-ARC6B-EUR	Atelier Lulua The Scion of Arland	EUR	LA-H-ARC6B-EUR
LA-H-ARC6B-USA	Atelier Lulua The Scion of Arland	USA	LA-H-ARC6B-USA
LA-H-ARCNA-EUR	Moai VI: Unexpected Guests	EUR	LA-H-ARCNA-EUR
LA-H-ARCQA-EUR	LASTFIGHT	EUR	LA-H-ARCQA-EUR
LA-H-ARCRA-USA	Professional Farmer Nintendo Switch Edition	USA	LA-H-ARCRA-USA
LA-H-ARCSC-KOR	Daedalus: The Awakening of Golden Jazz	KOR	LA-H-ARCSC-KOR
LA-H-ARCWA-EUR	Panda Hero	EUR	LA-H-ARCWA-EUR
LA-H-ARE8B-JPN	Lethal League Blaze	JPN	LA-H-ARE8B-JPN
LA-H-AREAD-EUR	R-Type Dimensions EX	EUR	LA-H-AREAD-EUR
LA-H-AREHA-EUR	The LEGO Movie 2 Videogame	EUR	LA-H-AREHA-EUR
LA-H-AREHA-USA	The LEGO Movie 2 Videogame	USA	LA-H-AREHA-USA
LA-H-AREPA-JPN	OPUS Collection: / The Day We Found Earth + Rocket of Whispers	JPN	LA-H-AREPA-JPN
LA-H-AREPB-USA	OPUS Collection: / The Day We Found Earth + Rocket of Whispers	USA	LA-H-AREPB-USA
LA-H-AREUB-JPN	Battle Princess Madelyn	JPN	LA-H-AREUB-JPN
LA-H-AREVA-USA	Transistor	USA	LA-H-AREVA-USA
LA-H-ARF3A-EUR	Galaxy of Pen and Paper +1 Edition	EUR	LA-H-ARF3A-EUR
LA-H-ARFEB-EUR	Langrisser I & II	EUR	LA-H-ARFEB-EUR
LA-H-ARFEB-USA	Langrisser I & II	USA	LA-H-ARFEB-USA
LA-H-ARFQA-JPN	Chocobo's Mystery Dungeon: Every Buddy!	JPN	LA-H-ARFQA-JPN
LA-H-ARFTA-EUR	New Pokémon Snap	EUR	LA-H-ARFTA-EUR
LA-H-ARFTA-USA	New Pokémon Snap	USA	LA-H-ARFTA-USA
LA-H-ARGGA-USA	Dark Devotion	USA	LA-H-ARGGA-USA
LA-H-ARGTA-USA	Everybody 1-2-Switch!	USA	LA-H-ARGTA-USA
LA-H-ARGWA-EUR	Saints Row: The Third: The Full Package	EUR	LA-H-ARGWA-EUR
LA-H-ARGWA-USA	Saints Row: The Third: The Full Package	USA	LA-H-ARGWA-USA
LA-H-ARH7C-EUR	Gunbrick Reloaded	EUR	LA-H-ARH7C-EUR
LA-H-ARHKA-USA	Giga Wrecker Alt	USA	LA-H-ARHKA-USA
LA-H-ARHPA-EUR	Hell Warders	EUR	LA-H-ARHPA-EUR
LA-H-ARJ2C-USA	Shadowverse: Champion's Battle	USA	LA-H-ARJ2C-USA
LA-H-ARJNA-EUR	Sparklite	EUR	LA-H-ARJNA-EUR
LA-H-ARJNA-USA	Sparklite	USA	LA-H-ARJNA-USA
LA-H-ARK7A-EUR	Fury Unleashed	EUR	LA-H-ARK7A-EUR
LA-H-ARKPA-USA	Gato Roboto	USA	LA-H-ARKPA-USA
LA-H-ARMPB-USA	Raiden V: Director's Cut	USA	LA-H-ARMPB-USA
LA-H-ARMRB-CHT	Caladrius Blaze	CHT	LA-H-ARMRB-CHT
LA-H-ARN5A-EUR	Caveblazers	EUR	LA-H-ARN5A-EUR
LA-H-ARNGA-EUR	Civilization VI, Sid Meier's	EUR	LA-H-ARNGA-EUR
LA-H-ARNGA-USA	Civilization VI, Sid Meier's	USA	LA-H-ARNGA-USA
LA-H-ARNQA-EUR	NBA 2K Playgrounds 2	EUR	LA-H-ARNQA-EUR
LA-H-ARP7A-EUR	Children of Morta	EUR	LA-H-ARP7A-EUR
LA-H-ARP7A-USA	Children of Morta	USA	LA-H-ARP7A-USA
LA-H-ARP9A-EUR	Blazing Chrome	EUR	LA-H-ARP9A-EUR
LA-H-ARP9A-USA	Blazing Chrome	USA	LA-H-ARP9A-USA
LA-H-ARPJA-USA	Duck Game	USA	LA-H-ARPJA-USA
LA-H-ARQMA-USA	Ape Out	USA	LA-H-ARQMA-USA
LA-H-ARQPB-USA	Mario & Sonic at the Olympic Games Tokyo 2020	USA	LA-H-ARQPB-USA
LA-H-ARQPC-EUR	Mario & Sonic at the Olympic Games Tokyo 2020	EUR	LA-H-ARQPC-EUR
LA-H-ARQQA-EUR	Hell is Other Demons	EUR	LA-H-ARQQA-EUR
LA-H-ARQRA-JPN	Amnesia	JPN	LA-H-ARQRA-JPN
LA-H-ARQRC-USA	Amnesia Memories	USA	LA-H-ARQRC-USA
LA-H-ARQXB-EUR	My Memory of Us	EUR	LA-H-ARQXB-EUR
LA-H-ARQYA-EUR	Songbird Symphony	EUR	LA-H-ARQYA-EUR
LA-H-ARR9A-EUR	The Book of Unwritten Tales 2	EUR	LA-H-ARR9A-EUR
LA-H-ARRKA-USA	Katamari Damacy ReRoll	USA	LA-H-ARRKA-USA
LA-H-ARRKB-USA	Katamari Damacy ReRoll	USA	LA-H-ARRKB-USA
LA-H-ARRUA-EUR	Hasbro Game Night for Nintendo Switch	EUR	LA-H-ARRUA-EUR
LA-H-ARSDA-EUR	The Raven Remastered	EUR	LA-H-ARSDA-EUR
LA-H-ARSDA-USA	The Raven Remastered	USA	LA-H-ARSDA-USA
LA-H-ARSGA-EUR	Planescape: Torment & Icewind Dale: Enhanced Editions	EUR	LA-H-ARSGA-EUR
LA-H-ARSGA-USA	Planescape: Torment & Icewind Dale: Enhanced Editions	USA	LA-H-ARSGA-USA
LA-H-ARSJB-JPN	Dungreed	JPN	LA-H-ARSJB-JPN
LA-H-ARSKA-USA	Gris	USA	LA-H-ARSKA-USA
LA-H-ARSNB-EUR	Riddled Corpses EX	EUR	LA-H-ARSNB-EUR
LA-H-ARSYA-EUR	Machinarium	EUR	LA-H-ARSYA-EUR
