ID	title	edition	language	redump_status	region	system	version
T-40219N	Razor Freestyle Scooter	Original	English	Dumped from original media	USA	DC	1.000
T-40301N	Armada	Original	English	Dumped from original media	USA	DC	1.000
T-40401N	Tom Clancy's Rainbow Six with Eagle Watch Missions	Original	English	2 and more dumps from original media [!]	USA	DC	1.004
T-40402N	Tom Clancy's Rainbow Six: Rogue Spear + Mission Pack: Urban Operations	Original	English	Dumped from original media	USA	DC	1.002
T-40403N	Q*bert	Original	English	Dumped from original media	USA	DC	1.003
T-40501D-50	Wild Metal	Original	English / French / German / Italian / Portuguese / Spanish	Dumped from original media	Europe	DC	1.003
T-40502D-09	Grand Theft Auto 2	Original	N/A	Dumped from original media	France	DC	1.000
T-40502D-18	Grand Theft Auto 2	Original	English / French / German / Italian / Spanish	Dumped from original media	Europe	DC	1.003
T-40502N	Hidden & Dangerous	Original	English	Dumped from original media	USA	DC	1.100
T-40503D-50	Hidden & Dangerous	Original	English / French / German / Spanish	2 and more dumps from original media [!]	Europe	DC	1.001
T-40504D-50	Wetrix+	Original	English / French / German	Dumped from original media	Europe	DC	1.000
T-40505D-50	Railroad Tycoon II	Original	English / French / German	2 and more dumps from original media [!]	Europe	DC	1.002
T-40506D-50	KISS Psycho Circus: The Nightmare Child	Original	English	Dumped from original media	Europe	DC	1.100
T-40508D-50	MoHo	Original	English / French / German	Dumped from original media	Europe	DC	1.000
T-40509D50	Aqua GT	Original	English / French / German	Dumped from original media	Europe	DC	1.000
T-40601D-50	Worms Armageddon	Original	Danish / Dutch / English / French / German / Norwegian / Swedish	2 and more dumps from original media [!]	Europe	DC	1.001
T-40601N	Worms Armageddon	Original	Danish / Dutch / English / French / German / Norwegian / Swedish	Dumped from original media	USA	DC	1.001
T-40602N	Centipede	Original	English	Dumped from original media	USA	DC	1.004
T-40604N	Frogger 2: Swampy's Revenge	Original	English	Dumped from original media	USA	DC	1.001
T-40701D-50	Incoming	Original	English / French / German / Italian / Spanish	Dumped from original media	Europe	DC	1.002
T-40801M	Dengen Tenshi Taisen Mahjong Shangri-La	Original, Tokukore	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-40802M	Sakura Momoko Gekijou: Coji-Coji	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-40803M	Dengen Tenshi Taisen Mahjong Shangri-La	Original, Tokukore	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-40901M	Golf Shiyou yo	Original	Japanese	Dumped from original media	Japan	DC	3.000
T-40902M	Jet Coaster Dream	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-40904M	Golf Shiyou yo: Course Data-shuu: Adventure-hen	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.005
T-41002M	Neppachi: 10-ren Chan de Las Vegas Ryokou	Original	Japanese	Dumped from original media	Japan	DC	2.000
T-41003M	Neppachi II: CR Harenchi Gakuen	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-41004M	Neppachi III: CR Dokonjou Gaeru 2: CR Dokonjou Gaeru H	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.004
T-41005M	Neppachi IV: CR Aa!! Hana no Ouendan 3	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-41006M	Neppachi V: CR Monster House	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-41007M	Neppachi VI: CR Otakara Tankentai	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-41101M	Sunrise Eiyuutan	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.000
T-41201M	Jet Coaster Dream 2	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-41202M	Boku no Tennis Jinsei	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.005
T-41301N	Seventh Cross Evolution	Original	English	Dumped from original media	USA	DC	1.000
T-41302N	Industrial Spy: Operation Espionage	Original	English	Dumped from original media	USA	DC	1.001
T-41401D-50	Soul Fighter	Original	English	2 and more dumps from original media [!]	Europe	DC	1.000
T-41401N	Soul Fighter	Original	English	Dumped from original media	USA	DC	1.000
T-41402D-50	Championship Surfer	Original	English / French / German / Italian / Spanish	Dumped from original media	Europe	DC	1.002
T-41402N	Max Steel: Covert Missions	Original	English	Dumped from original media	USA	DC	1.060
T-41403N	Championship Surfer	Original	English	Dumped from original media	USA	DC	1.002
T-41405N	Prince of Persia: Arabian Nights	Original	English	Dumped from original media	USA	DC	1.001
T-41501M	Golem no Maigo	Original	Japanese	Dumped from original media	Japan	DC	1.008
T-41601N	Elemental Gimmick Gear	Original	English	Dumped from original media	USA	DC	1.001
T-41704N	Spec Ops II: Omega Squad	Original	English	Dumped from original media	USA	DC	1.008
T-41801M	BikkuriMan 2000: Viva! Festiva!	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-41802M	Boku Doraemon	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-41901N	KISS Psycho Circus: The Nightmare Child	Original	English	Dumped from original media	USA	DC	1.000
T-41902N	Railroad Tycoon II	Original	English	Dumped from original media	USA	DC	1.004
T-41903N	4x4 Evo	Original	N/A	Dumped from original media	USA	DC	1.001
T-42001M	R7: Regulation #7	Bundled with R7 Dreamcast	Japanese	Dumped from original media	Japan	DC	1.001
T-42101N	Wild Metal	Original	English / French / German / Italian / Portuguese / Spanish	Dumped from original media	USA	DC	1.003
T-42102N	Grand Theft Auto 2	Original	English	Dumped from original media	USA	DC	1.002
T-42201M	Seireiki Rayblade	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-42301M	Puzzle Bobble 4	Original	Japanese	Dumped from original media	Japan	DC	1.000
T-42401M	Lake Masters Pro: Dreamcast Plus!	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-42501M	JRA PAT for Dreamcast V40 L12	Original	Japanese	Dumped from original media	Japan	DC	3.000
T-42802M	Kaen Seibo: The Virgin on Megiddo (Disc 2)	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.004
T-42903M	Bomber Hehhe!	Original	Japanese	Dumped from original media	Japan	DC	1.004
T-42904M	Bokomu no Tatsujin	Original	Japanese	Dumped from original media	Japan	DC	1.004
T-43301M	Zusar Vasar	Original	English / Japanese	Dumped from original media	Japan	DC	1.002
T-43401M	Jahmong	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-43403M	The Shinri Game	Original	Japanese	Dumped from original media	Japan	DC	1.004
T-43501M	Imperial no Taka: Fighter of Zero	Original	Japanese	Dumped from original media	Japan	DC	1.004
T-43801M	Battle Beaster	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-43903M	Culdcept II	Original	Japanese	Dumped from original media	Japan	DC	1.008
T-4401M	Maboroshi Tsukiyo	Original	Japanese	Dumped from original media	Japan	DC	1.004
T-4402M	Charge 'N Blast	Original	English	Dumped from original media	Japan	DC	1.002
T-44102N	Bang! Gunship Elite	Original	N/A	Dumped from original media	USA	DC	1.003
T-44301N	Virtua Athlete 2000	Original	English / French / German / Spanish	Dumped from original media	USA	DC	1.002
T-44302N	The King of Fighters: Evolution	Original	English / Japanese / Portuguese / Spanish	Dumped from original media	USA	DC	1.000
T-44303N	Reel Fishing | Wild	Original	English	Dumped from original media	USA	DC	1.001
T-44304N	Sports Jam	Original	English	Dumped from original media	USA	DC	1.001
T-44305N	The Last Blade 2: Heart of the Samurai	Original	English	Dumped from original media	USA	DC	1.002
T-44306N	Fatal Fury: Mark of the Wolves	Original	English	Dumped from original media	USA	DC	0.800
T-44401M	Tantei Shinshi Dash!	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	2.000
T-44403M	Tantei Shinshi Dash!	Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.008
T-44404M	Exodus Guilty Neos	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.008
T-44405M	Card of Destiny: Hikari to Yami no Tougousha	Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.004
T-44501M	Golf Shiyou yo 2: Aratanaru Chousen	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.006
T-44502M	Nishikaze no Rhapsody: The Rhapsody of Zephyr	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-44601M	Dejiko no Maibura	Original	Japanese	Dumped from original media	Japan	DC	1.000
T-44701M	Marie & Elie no Atelier: Salburg no Renkinjutsushi 1 & 2 (Omake Disc)	Original	Japanese	Dumped from original media	Japan	DC	2.000
T-44702M	Nakoruru: Ano Hito kara no Okurimono	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.004
T-44801M	Princess Maker Collection	Original	Japanese	Dumped from original media	Japan	DC	1.004
T-44901D-50	Carrier	Original	English / French / German / Spanish	Dumped from original media	Europe	DC	1.001
T-44902D-50	Charge 'N Blast	Original	English	Dumped from original media	Europe	DC	1.000
T-44903D-50	Coaster Works	Original	N/A	Dumped from original media	Europe	DC	1.002
T-44904D-50	Iron Aces	Original	English	Dumped from original media	Europe	DC	1.000
T-45001D-05	Tom Clancy's Rainbow Six incl. Eagle Watch Missions	Original	English	Dumped from original media	Europe	DC	1.002
T-45001D-09	Tom Clancy's Rainbow Six incl. Eagle Watch Missions	Original	French	Dumped from original media	France	DC	1.002
T-45001D-18	Tom Clancy's Rainbow Six incl. Eagle Watch Missions	Original	German	Dumped from original media	Germany	DC	1.001
T-45002D-05	Tom Clancy's Rainbow Six: Rogue Spear + Mission Pack: Urban Operations	Original	English	Dumped from original media	Europe	DC	1.001
T-45002D-09	Tom Clancy's Rainbow Six: Rogue Spear + Mission Pack: Urban Operations	Original	French	Dumped from original media	France	DC	1.001
T-45004D-50	Spec Ops II: Omega Squad	Original	English / French / German / Italian / Spanish	Dumped from original media	Europe	DC	1.002
T-45005D-50	Evolution 2: Far Off Promise	Original	N/A	Dumped from original media	Europe	DC	1.001
T-45006D-50	Racing Simulation 2: Monaco Grand Prix On-Line	Original	N/A	Dumped from original media	Europe	DC	1.002
T-4502M	Grandia II	Original, Special Package	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-4503M	Grandia II	Original, Special Package	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-45101M	WWF Royal Rumble	Original	English	Dumped from original media	Japan	DC	1.000
T-45401D-50	GK: Giant Killers	Original	English	2 and more dumps from original media [!]	Europe	DC	1.400
T-45501M	Es (Disc 3)	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-45601M	Illbleed	Original	English / Japanese	Dumped from original media	Japan	DC	1.003
T-45601M-11	Illbleed	Original	Chinese	Dumped from original media	Taiwan	DC	1.000
T-45701M	Net Versus: Mahjong	Original	Japanese	Dumped from original media	Japan	DC	1.005
T-45702M	Net Versus: Shougi	Original	Japanese	Dumped from original media	Japan	DC	1.005
T-45703M	Net Versus: Igo	Original	Japanese	Dumped from original media	Japan	DC	1.005
T-45704M	Net Versus: Hanafuda	Original	Japanese	Dumped from original media	Japan	DC	1.005
T-45705M	Net Versus: Gomoku Narabe to Renju	Original	Japanese	Dumped from original media	Japan	DC	1.005
T-45706M	Net Versus: Chess	Original	Japanese	Dumped from original media	Japan	DC	1.005
T-45707M	Net Versus: Reversi	Original	Japanese	Dumped from original media	Japan	DC	1.005
T-45801M	CR Hissatsu Shigotonin: Pachitte Chonmage @ VP@CHI	Original	Japanese	Dumped from original media	Japan	DC	1.010
T-46001N	Illbleed	Original	English	Dumped from original media	USA	DC	1.002
T-46101M	Himitsu: Yui ga Ita Natsu	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-46202M	Run=Dim as Black Soul	Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-46301M	Di Gi Charat Fantasy	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.004
T-46302M	Di Gi Charat Fantasy	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.004
T-46303M	Shin Seiki Evangelion: Ayanami Ikusei Keikaku	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-46304M	First Kiss Story II: Anata ga Iru kara (Disc 2)	Original, Tokubetsu Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.011
T-46305M	First Kiss Story II: Anata ga Iru kara (Disc 2)	Original, Tokubetsu Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.011
T-46502M	D+Vine [Luv]	Shokai Genteiban	Japanese	Dumped from original media	Japan	DC	1.002
T-46504M	21: Two One	Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-46505M	Nijuuei	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-46506M	Metal Wolf	Shokai Genteiban	Japanese	Dumped from original media	Japan	DC	1.003
T-46508M	Suika	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-46509M	Suika	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-46510M	Mei Puru	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-46512M	Happy Breeding	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.000
T-46513M	Cafe Little Wish	Original	Japanese	Dumped from original media	Japan	DC	1.000
T-46514M	Margi: Marginal	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-46515M	Moekan	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-46516M	Tenohira o, Taiyou ni	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.000
T-46601D-50	Cannon Spike	Original	English	Dumped from original media	Europe	DC	1.000
T-46602D-50	Heavy Metal: Geomatrix	Original	English / French / German / Spanish	2 and more dumps from original media [!]	Europe	DC	1.000
T-46603D-50	Conflict Zone	Original	English / French / German	2 and more dumps from original media [!]	Europe	DC	1.000
T-46603D-71	Conflict Zone	Original	English / French / German	2 and more dumps from original media [!]	Europe	DC	1.000
T-46604D-50	Freestyle Scooter	Original	English	2 and more dumps from original media [!]	Europe	DC	1.000
T-46605D-71	Evil Twin: Cyprien's Chronicles	Original	English / French	2 and more dumps from original media [!]	Europe	DC	1.001
T-46605D-80	Evil Twin: Cyprien's Chronicles	Original	English / French / German / Italian / Spanish	2 and more dumps from original media [!]	Europe	DC	1.001
T-46701M	Doki Doki Idol Star Seeker Remix	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-46702M	Border Down	Original, Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.000
T-46703M	Border Down	Original, Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.000
T-46704M	Under Defeat	Original, Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-46705M	Under Defeat	Original, Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-46901M	Castle Fantasia: Seima Taisen	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-46902M	Izumo	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-47102M	Kimi ga Nozomu Eien	Limited Edition	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-47103M	Wind: A Breath of Heart	Limited Edition	Japanese	Dumped from original media	Japan	DC	1.002
T-47105M	Princess Holiday: Korogaru Ringo Tei Sen'ya Ichiya	Limited Edition	Japanese	Dumped from original media	Japan	DC	1.001
T-47107M	Chocolat: Maid Cafe "Curio"	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-47109M	Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary	Original	Japanese	Dumped from original media	Japan	DC	1.004
T-47110M	Baldr Force EXE	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-47301M	Bakumatsu Roman Daini Maku: Gekka no Kenshi: Final Edition	Original, SNK Best Buy	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-47302M	Garou: Mark of the Wolves	Original, SNK Best Buy	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-47303M	The King of Fighters 2000	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-47304M	The King of Fighters 2001	Original	Japanese	Dumped from original media	Japan	DC	1.006
T-47305M	The King of Fighters 2002	Original	English / Japanese	Dumped from original media	Japan	DC	1.008
T-47401M	Simple 2000 Series DC Vol. 01: Bittersweet Fools: The Ren'ai Adventure	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-47402M	Simple 2000 Series DC Vol. 03: Fureai: The Ren'ai Simulation	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-47403M	Simple 2000 Series DC Vol. 04: Okaeri! The Ren'ai Adventure	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-47404M	Simple 2000 Series DC Vol. 02: Natsuiro Celebration: The Ren'ai Simulation	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-47501M	Kaze no Uta	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.007
T-47602M	Ren'ai Chu! Happy Perfect	Original	Japanese	Dumped from original media	Japan	DC	1.004
T-47701M	Shikigami no Shiro II	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-47702M	Shikigami no Shiro II	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-47801M	Chaos Field	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-47802M	Radirgy	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-47803M	Karous	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-47901M	Trizeal	Original, D-Direct Limited Edition	Japanese	2 and more dumps from original media [!]	Japan	DC	1.000
T-5201M	Marionette Company	Shokai Genteiban	Japanese	Dumped from original media	Japan	DC	1.001
T-5203M	Marionette Company 2 Chu!	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-5204M	Tako no Marine	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-5205M	Pachinko no Dendou: CR Nanasy	Original	Japanese	Dumped from original media	Japan	DC	1.000
T-5301M	World Neverland Plus: The Olerud Kingdom Stories	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.008
T-5302M	Vermilion Desert	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-5303M	World Neverland 2 Plus: The Waktic Republic of Pluto	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-5701M	Carrier	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-5701N	Carrier	Original	N/A	2 and more dumps from original media [!]	USA	DC	1.001
T-5703M	Idol Janshi o Tsukucchaou	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-574276	Pier Solar and the Great Architects	Unlicensed, Unlicensed (Collector's Edition)	English	2 and more dumps from original media [!]	USA	DC	1.000
T-5801M	Bass Rush Dream: EcoGear PowerWorm Championship	Original	Japanese	Dumped from original media	Japan	DC	2.000
T-6601M	Puyo Puyo Da! Featuring Ellena System	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-6801M	Buggy Heat	Original	Japanese	Dumped from original media	Japan	DC	1.004
T-6802M	Aero Dancing featuring Blue Impulse	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-6803M	Aero Dancing: Todoroki Taichou no Himitsu Disc	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-6804M	Aero Dancing F	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.006
T-6805M	Aero Dancing F: Todoroki Tsubasa no Hatsu Hikou	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	2.000
T-6806M	Power Jet Racing 2001	Original	English	Dumped from original media	Japan	DC	1.002
T-6807M	Aero Dancing i	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-6808M	Aero Dancing F	Dorikore	Japanese	Dumped from original media	Japan	DC	2.000
T-6809M	Aero Dancing i: Jikai-saku made Matemasen	Original	Japanese	Dumped from original media	Japan	DC	1.000
T-7001D-50	Jimmy White's 2: Cueball	Original	English / French / German / Italian / Spanish	2 and more dumps from original media [!]	Europe	DC	1.100
T-7002D-50	Marvel vs. Capcom: Clash of Super Heroes	Original	English	Dumped from original media	Europe	DC	1.000
T-7003D-50	Plasma Sword: Nightmare of Bilstein	Original	English	Dumped from original media	Europe	DC	1.001
T-7004D-61	Resident Evil 2 (Disc 2)	Original	English / French	2 and more dumps from original media [!]	Europe	DC	1.000
T-7004D-82	Resident Evil 2 (Disc 2)	Original	English / French	2 and more dumps from original media [!]	Europe	DC	1.000
T-7005D-50	Street Fighter Alpha 3	Original	English	2 and more dumps from original media [!]	Europe	DC	1.000
T-7006D-50	Street Fighter III: Double Impact	Original	English	Dumped from original media	Europe	DC	1.001
T-7007D-50	JoJo's Bizarre Adventure	Original	N/A	Dumped from original media	Europe	DC	1.001
T-7008D-50	GigaWing	Original	English	Dumped from original media	Europe	DC	1.000
T-7009D-50	Tech Romancer	Original	English	2 and more dumps from original media [!]	Europe	DC	1.002
T-7010D-50	Marvel vs. Capcom 2: New Age of Heroes	Original	N/A	Dumped from original media	Europe	DC	1.000
T-7011D-50	Bangai-O	Original	English / French / German	Dumped from original media	Europe	DC	1.001
T-7012D-05	Record of Lodoss War	Original	English	Dumped from original media	Europe	DC	1.001
T-7012D-09	Record of Lodoss War	Original	French	Dumped from original media	France	DC	1.000
T-7012D-18	Record of Lodoss War	Original	German	Dumped from original media	Germany	DC	1.000
T-7013D-50	Street Fighter III: 3rd Strike	Original	English	Dumped from original media	Europe	DC	1.000
T-7014D-50	Super Runabout: San Francisco Edition	Original, Sample	English	2 and more dumps from original media [!]	Europe	DC	1.002
T-7015D-50	European Super League	Original, Sample	English / French / German / Italian / Portuguese / Spanish	2 and more dumps from original media [!]	Europe	DC	1.002
T-7016D-50	Worms World Party	Original	Danish / Dutch / English / French / German / Italian / Spanish / Swedish	Dumped from original media	Europe	DC	1.002
T-7017D-50	Capcom vs. SNK	Original	English	Dumped from original media	Europe	DC	1.000
T-7018D-50	Gunbird 2	Original	English	Dumped from original media	Europe	DC	1.000
T-7019D	Dino Crisis	Original	English	Dumped from original media	Europe	DC	1.000
T-7019D-06	Dino Crisis	Original	Spanish	Dumped from original media	Spain	DC	1.000
T-7019D-09	Dino Crisis	Original	French	Dumped from original media	France	DC	1.000
T-7019D-13	Dino Crisis	Original	Italian	Dumped from original media	Italy	DC	1.000
T-7019D-18	Dino Crisis	Original	German	Dumped from original media	Germany	DC	1.000
T-7020D-50	Mr. Driller	Original	English / French / German / Italian / Spanish	2 and more dumps from original media [!]	Europe	DC	1.001
T-7021D-05	Resident Evil 3: Nemesis	Original	English	2 and more dumps from original media [!]	Europe	DC	1.000
T-7021D-18	Resident Evil 3: Nemesis	Original	German	Dumped from original media	Germany	DC	1.000
T-7021D-56	Resident Evil 3: Nemesis	Original	English	2 and more dumps from original media [!]	Europe	DC	1.000
T-7021D-72	Resident Evil 3: Nemesis	Original	French / Spanish	Dumped from original media	Europe	DC	1.000
T-7022D-50	Project Justice: Rival Schools 2	Original	English	Dumped from original media	Europe	DC	1.001
T-7601M	Mahjong Taikai II Special	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-7602M	Nobunaga no Yabou: Shouseiroku with Power-Up Kit	Original	Japanese	Dumped from original media	Japan	DC	1.000
T-7603M	Sangokushi VI	Original	Japanese	Dumped from original media	Japan	DC	1.000
T-7604M	Nanatsu no Hikan: Senritsu no Bishou	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-7605M	Nobunaga no Yabou: Reppuuden	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-7606M	Winning Post 4: Program 2000	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-7607M	Sangokushi VI with Power-Up Kit	Original	Japanese	Dumped from original media	Japan	DC	1.000
T-8101D-18	TrickStyle	Original	English / French / German / Italian / Spanish	2 and more dumps from original media [!]	Europe	DC	1.010
T-8101D-50	TrickStyle	Original	English / French / German / Italian / Spanish	2 and more dumps from original media [!]	Europe	DC	1.010
T-8101M	Re-Volt	Original	English	2 and more dumps from original media [!]	Japan	DC	1.003
T-8101N	NFL Quarterback Club 2000	Original	English	2 and more dumps from original media [!]	USA	DC	1.030
T-8102D-18	NFL Quarterback Club 2000	Original	English	Dumped from original media	Europe	DC	1.001
T-8102D-50	NFL Quarterback Club 2000	Original	English	Dumped from original media	Europe	DC	1.001
T-8102M	Spirit of Speed 1937	Original	English	Dumped from original media	Japan	DC	1.000
T-8102N	TrickStyle	Original	English	Dumped from original media	USA	DC	1.000
T-8103D-18	WWF Attitude	Original	English	Dumped from original media	Germany	DC	1.000
T-8103D-50	WWF Attitude	Original	English	2 and more dumps from original media [!]	Europe	DC	1.010
T-8103N	WWF Attitude	Original	English	Dumped from original media	USA	DC	1.010
T-8104D-18	Shadow Man	Original	German	2 and more dumps from original media [!]	Germany	DC	1.020
T-8104D-50	Shadow Man	Original	English / French / Italian / Spanish	Dumped from original media	Europe	DC	1.002
T-8104N	Jeremy McGrath Supercross 2000	Original	English	Dumped from original media	USA	DC	1.001
T-8105D-50	South Park: Chef's Luv Shack	Original	English	Dumped from original media	Europe	DC	1.000
T-8105N	South Park: Chef's Luv Shack	Original	English	2 and more dumps from original media [!]	USA	DC	1.000
T-8106D-50	Psychic Force 2012	Original	English	Dumped from original media	Europe	DC	1.000
T-8106N	Shadow Man	Original	English	Dumped from original media	USA	DC	1.010
T-8107D-50	Re-Volt	Original	English / French / German / Italian / Spanish	Dumped from original media	Europe	DC	1.001
T-8107N	Fur Fighters	Original	English / French / German / Spanish	Dumped from original media	USA	DC	2.001
T-8108D-50	Tee Off	Original	English	Dumped from original media	Europe	DC	1.002
T-8108N	Tee Off	Original	English	Dumped from original media	USA	DC	1.001
T-8109D-50	Bust-A-Move 4	Original	English	Dumped from original media	Europe	DC	1.001
T-8109N	Re-Volt	Original	English	Dumped from original media	USA	DC	1.010
T-8110D-50	Vanishing Point	Original	English / French / German / Italian / Spanish	Dumped from original media	Europe	DC	1.002
T-8110N	Vanishing Point	Original	English	Dumped from original media	USA	DC	1.001
T-8111D-05	ECW Hardcore Revolution	Original	English	2 and more dumps from original media [!]	Europe	DC	1.000
T-8111N	Wetrix+	Original	English	Dumped from original media	USA	DC	1.001
T-8112D-50	South Park Rally	Original	English / French / German / Spanish	2 and more dumps from original media [!]	Europe	DC	1.001
T-8112N	ECW Hardcore Revolution	Original	English	Dumped from original media	USA	DC	1.001
T-8113D-50	Fur Fighters	Original	English / French / German / Spanish	Dumped from original media	Europe	DC	1.003
T-8113N	Ducati World: Racing Challenge	Original	English	Dumped from original media	USA	DC	1.000
T-8114D-50	Jeremy McGrath Supercross 2000	Original, Sample	English / French / German	2 and more dumps from original media [!]	Europe	DC	1.004
T-8114N	ECW Anarchy Rulz	Original	English	Dumped from original media	USA	DC	1.000
T-8115N	NFL QB Club 2001	Original	English	Dumped from original media	USA	DC	1.001
T-8116D-05	ECW Hardcore Revolution	Original	N/A	Dumped from original media	Germany	DC	1.000
T-8116D-50	Dead or Alive 2	Bundled with DC	English	Dumped from original media	Europe	DC	1.000
T-8116N	South Park Rally	Original	English	Dumped from original media	USA	DC	1.001
T-8117D-50	Spirit of Speed 1937	Original	English / French / German / Spanish	Dumped from original media	Europe	DC	1.002
T-8117N	Bust-A-Move 4	Original	English	2 and more dumps from original media [!]	USA	DC	1.001
T-8118D-50	F355 Challenge: Passione Rossa	Original	English / French / German / Italian / Spanish	2 and more dumps from original media [!]	Europe	DC	1.001
T-8118N	Spirit of Speed 1937	Original	English / French / German / Spanish	Dumped from original media	USA	DC	1.001
T-8119D-50	ECW Anarchy Rulz	Original	English	Dumped from original media	Europe	DC	1.003
T-8119D-59	ECW Anarchy Rulz	Original	English	Dumped from original media	Europe	DC	1.003
T-8119N	F355 Challenge: Passione Rossa	Original	English	Dumped from original media	USA	DC	1.000
